snapshot_date,warehouse_code,sku,units_on_hand,units_in_transit
2025-05-19,WH-02,MP-1075,169,15
2025-05-19,WH-03,MP-1075,253,19
2025-05-19,WH-01,MP-1076,371,156
2025-05-19,WH-02,MP-1076,130,37
2025-05-19,WH-03,MP-1076,367,55
2025-05-19,WH-01,MP-1077,660,76
2025-05-19,WH-02,MP-1077,123,28
2025-05-19,WH-03,MP-1077,315,51
2025-05-19,WH-01,MP-1078,285,63
2025-05-19,WH-02,MP-1078,101,13
2025-05-19,WH-03,MP-1078,191,36
2025-05-19,WH-01,MP-1079,338,41
2025-05-19,WH-02,MP-1079,124,19
2025-05-19,WH-03,MP-1079,356,63
2025-05-19,WH-01,MP-1080,569,5
2025-05-19,WH-02,MP-1080,210,93
2025-05-19,WH-03,MP-1080,499,131
2025-05-19,WH-01,MP-1081,366,107
2025-05-19,WH-02,MP-1081,193,13
2025-05-19,WH-03,MP-1081,407,27
2025-05-19,WH-01,MP-1082,217,7
2025-05-19,WH-02,MP-1082,76,26
2025-05-19,WH-03,MP-1082,145,37
2025-05-19,WH-01,MP-1083,148,8
2025-05-19,WH-02,MP-1083,33,5
2025-05-19,WH-03,MP-1083,75,21
2025-05-19,WH-01,MP-1084,27,49
2025-05-19,WH-02,MP-1084,228,12
2025-05-19,WH-03,MP-1084,16,14
2025-05-19,WH-01,MP-1085,44,17
2025-05-19,WH-02,MP-1085,228,33
2025-05-19,WH-03,MP-1085,28,33
2025-05-19,WH-01,MP-1086,13,16
2025-05-19,WH-02,MP-1086,228,2
2025-05-19,WH-03,MP-1086,7,12
2025-05-19,WH-01,MP-1087,11,23
2025-05-19,WH-02,MP-1087,228,3
2025-05-19,WH-03,MP-1087,7,12
2025-05-19,WH-01,MP-1088,88,42
2025-05-19,WH-02,MP-1088,29,3
2025-05-19,WH-03,MP-1088,30,12
2025-05-19,WH-01,MP-1089,124,17
2025-05-19,WH-02,MP-1089,60,18
2025-05-19,WH-03,MP-1089,63,14
2025-05-19,WH-01,MP-1090,137,59
2025-05-19,WH-02,MP-1090,74,10
2025-05-19,WH-03,MP-1090,70,4
2025-05-19,WH-01,MP-1091,68,9
2025-05-19,WH-02,MP-1091,22,7
2025-05-19,WH-03,MP-1091,50,21
2025-05-19,WH-01,MP-1092,57,26
2025-05-19,WH-02,MP-1092,37,12
2025-05-19,WH-03,MP-1092,38,18
2025-05-19,WH-01,MP-1093,60,19
2025-05-19,WH-02,MP-1093,30,2
2025-05-19,WH-03,MP-1093,25,1
2025-05-19,WH-01,MP-1094,205,42
2025-05-19,WH-02,MP-1094,74,15
2025-05-19,WH-03,MP-1094,72,14
2025-05-19,WH-01,MP-1095,92,22
2025-05-19,WH-02,MP-1095,25,4
2025-05-19,WH-03,MP-1095,36,4
2025-05-19,WH-01,MP-1096,138,55
2025-05-19,WH-02,MP-1096,84,1
2025-05-19,WH-03,MP-1096,67,34
2025-05-19,WH-01,MP-1097,259,66
2025-05-19,WH-02,MP-1097,77,18
2025-05-19,WH-03,MP-1097,99,21
2025-05-19,WH-01,MP-1098,636,187
2025-05-19,WH-02,MP-1098,244,37
2025-05-19,WH-03,MP-1098,299,52
2025-05-19,WH-01,MP-1099,454,110
2025-05-19,WH-02,MP-1099,204,58
2025-05-19,WH-03,MP-1099,196,24
2025-05-19,WH-01,MP-1100,169,74
2025-05-19,WH-02,MP-1100,121,13
2025-05-19,WH-03,MP-1100,191,15
2025-05-19,WH-01,MP-1101,502,0
2025-05-19,WH-02,MP-1101,177,31
2025-05-19,WH-03,MP-1101,313,30
2025-05-19,WH-01,MP-1102,239,136
2025-05-19,WH-02,MP-1102,175,34
2025-05-19,WH-03,MP-1102,188,65
2025-05-19,WH-01,MP-1103,761,9
2025-05-19,WH-02,MP-1103,232,13
2025-05-19,WH-03,MP-1103,253,86
2025-05-19,WH-01,MP-1104,85,32
2025-05-19,WH-02,MP-1104,38,10
2025-05-19,WH-03,MP-1104,76,10
2025-05-19,WH-01,MP-1105,308,58
2025-05-19,WH-02,MP-1105,125,26
2025-05-19,WH-03,MP-1105,211,31
2025-05-19,WH-01,MP-1106,328,25
2025-05-19,WH-02,MP-1106,89,17
2025-05-19,WH-03,MP-1106,105,15
2025-05-19,WH-01,MP-1107,161,40
2025-05-19,WH-02,MP-1107,66,26
2025-05-19,WH-03,MP-1107,99,9
2025-05-19,WH-01,MP-1108,463,142
2025-05-19,WH-02,MP-1108,185,11
2025-05-19,WH-03,MP-1108,217,15
2025-05-19,WH-01,MP-1109,335,126
2025-05-19,WH-02,MP-1109,115,17
2025-05-19,WH-03,MP-1109,193,28
2025-05-19,WH-01,MP-1110,363,53
2025-05-19,WH-02,MP-1110,134,15
2025-05-19,WH-03,MP-1110,140,34
2025-05-19,WH-01,MP-1111,234,0
2025-05-19,WH-02,MP-1111,63,7
2025-05-19,WH-03,MP-1111,106,16
2025-05-19,WH-01,MP-1112,168,70
2025-05-19,WH-02,MP-1112,64,24
2025-05-19,WH-03,MP-1112,132,33
2025-05-19,WH-01,MP-1113,144,61
2025-05-19,WH-02,MP-1113,75,16
2025-05-19,WH-03,MP-1113,63,28
2025-05-19,WH-01,MP-1114,635,83
2025-05-19,WH-02,MP-1114,215,28
2025-05-19,WH-03,MP-1114,232,79
2025-05-19,WH-01,MP-1115,643,30
2025-05-19,WH-02,MP-1115,198,43
2025-05-19,WH-03,MP-1115,316,28
2025-05-19,WH-01,MP-1116,911,346
2025-05-19,WH-02,MP-1116,303,90
2025-05-19,WH-03,MP-1116,522,119
2025-05-19,WH-01,MP-1117,492,156
2025-05-19,WH-02,MP-1117,114,42
2025-05-19,WH-03,MP-1117,188,88
2025-05-19,WH-01,MP-1118,196,28
2025-05-19,WH-02,MP-1118,57,21
2025-05-19,WH-03,MP-1118,100,14
2025-05-19,WH-01,MP-1119,221,60
2025-05-19,WH-02,MP-1119,43,2
2025-05-19,WH-03,MP-1119,79,28
2025-05-19,WH-01,MP-1120,160,29
2025-05-19,WH-02,MP-1120,50,0
2025-05-19,WH-03,MP-1120,41,5
2025-05-19,WH-01,MP-1121,192,8
2025-05-19,WH-02,MP-1121,61,1
2025-05-19,WH-03,MP-1121,120,38
2025-05-19,WH-01,MP-1122,155,24
2025-05-19,WH-02,MP-1122,76,7
2025-05-19,WH-03,MP-1122,134,34
2025-05-19,WH-01,MP-1123,146,35
2025-05-19,WH-02,MP-1123,35,14
2025-05-19,WH-03,MP-1123,48,16
2025-05-19,WH-01,MP-1124,151,38
2025-05-19,WH-02,MP-1124,63,2
2025-05-19,WH-03,MP-1124,99,12
2025-05-19,WH-01,MP-1125,278,126
2025-05-19,WH-02,MP-1125,202,41
2025-05-19,WH-03,MP-1125,173,34
2025-05-19,WH-01,MP-1126,133,37
2025-05-19,WH-02,MP-1126,51,7
2025-05-19,WH-03,MP-1126,54,15
2025-05-19,WH-01,MP-1127,114,36
2025-05-19,WH-02,MP-1127,50,14
2025-05-19,WH-03,MP-1127,98,20
2025-05-19,WH-01,MP-1128,310,0
2025-05-19,WH-02,MP-1128,101,17
2025-05-19,WH-03,MP-1128,106,14
2025-05-19,WH-01,MP-1129,348,103
2025-05-19,WH-02,MP-1129,163,38
2025-05-19,WH-03,MP-1129,263,41
2025-05-19,WH-01,MP-1130,185,71
2025-05-19,WH-02,MP-1130,77,11
2025-05-19,WH-03,MP-1130,154,11
2025-05-19,WH-01,MP-1131,156,79
2025-05-19,WH-02,MP-1131,110,7
2025-05-19,WH-03,MP-1131,96,24
2025-05-22,WH-01,MP-1001,635,62
2025-05-22,WH-02,MP-1001,233,77
2025-05-22,WH-03,MP-1001,825,198
2025-05-22,WH-01,MP-1002,747,264
2025-05-22,WH-02,MP-1002,181,69
2025-05-22,WH-03,MP-1002,700,426
2025-05-22,WH-01,MP-1003,191,21
2025-05-22,WH-02,MP-1003,110,34
2025-05-22,WH-03,MP-1003,479,151
2025-05-22,WH-01,MP-1004,353,65
2025-05-22,WH-02,MP-1004,111,33
2025-05-22,WH-03,MP-1004,351,158
2025-05-22,WH-01,MP-1005,345,50
2025-05-22,WH-02,MP-1005,143,27
2025-05-22,WH-03,MP-1005,258,68
2025-05-22,WH-01,MP-1006,551,33
2025-05-22,WH-02,MP-1006,318,76
2025-05-22,WH-03,MP-1006,452,28
2025-05-22,WH-01,MP-1007,322,4
2025-05-22,WH-02,MP-1007,141,15
2025-05-22,WH-03,MP-1007,172,23
2025-05-22,WH-01,MP-1008,1814,299
2025-05-22,WH-02,MP-1008,384,110
2025-05-22,WH-03,MP-1008,707,12
2025-05-22,WH-01,MP-1009,385,165
2025-05-22,WH-02,MP-1009,165,37
2025-05-22,WH-03,MP-1009,385,21
2025-05-22,WH-01,MP-1010,353,152
2025-05-22,WH-02,MP-1010,167,26
2025-05-22,WH-03,MP-1010,253,96
2025-05-22,WH-01,MP-1011,368,23
2025-05-22,WH-02,MP-1011,209,8
2025-05-22,WH-03,MP-1011,486,66
2025-05-22,WH-01,MP-1012,1327,196
2025-05-22,WH-02,MP-1012,538,55
2025-05-22,WH-03,MP-1012,768,449
2025-05-22,WH-01,MP-1013,306,90
2025-05-22,WH-02,MP-1013,103,27
2025-05-22,WH-03,MP-1013,240,13
2025-05-22,WH-01,MP-1014,524,280
2025-05-22,WH-02,MP-1014,305,13
2025-05-22,WH-03,MP-1014,381,104
2025-05-22,WH-01,MP-1015,743,174
2025-05-22,WH-02,MP-1015,180,52
2025-05-22,WH-03,MP-1015,437,57
2025-05-22,WH-01,MP-1016,1148,81
2025-05-22,WH-02,MP-1016,297,43
2025-05-22,WH-03,MP-1016,402,207
2025-05-22,WH-01,MP-1017,796,220
2025-05-22,WH-02,MP-1017,391,95
2025-05-22,WH-03,MP-1017,364,110
2025-05-22,WH-01,MP-1018,1370,221
2025-05-22,WH-02,MP-1018,436,117
2025-05-22,WH-03,MP-1018,867,121
2025-05-22,WH-01,MP-1019,474,148
2025-05-22,WH-02,MP-1019,170,37
2025-05-22,WH-03,MP-1019,182,22
2025-05-22,WH-01,MP-1020,845,225
2025-05-22,WH-02,MP-1020,571,69
2025-05-22,WH-03,MP-1020,563,162
2025-05-22,WH-01,MP-1021,205,86
2025-05-22,WH-02,MP-1021,103,10
2025-05-22,WH-03,MP-1021,204,12
2025-05-22,WH-01,MP-1022,398,52
2025-05-22,WH-02,MP-1022,114,19
2025-05-22,WH-03,MP-1022,169,20
2025-05-22,WH-01,MP-1023,93,187
2025-05-22,WH-02,MP-1023,228,39
2025-05-22,WH-03,MP-1023,56,70
2025-05-22,WH-01,MP-1024,41,34
2025-05-22,WH-02,MP-1024,228,16
2025-05-22,WH-03,MP-1024,25,39
2025-05-22,WH-01,MP-1025,85,95
2025-05-22,WH-02,MP-1025,228,63
2025-05-22,WH-03,MP-1025,48,55
2025-05-22,WH-01,MP-1026,44,27
2025-05-22,WH-02,MP-1026,228,26
2025-05-22,WH-03,MP-1026,27,35
2025-05-22,WH-01,MP-1027,408,108
2025-05-22,WH-02,MP-1027,135,14
2025-05-22,WH-03,MP-1027,161,22
2025-05-22,WH-01,MP-1028,211,40
2025-05-22,WH-02,MP-1028,75,24
2025-05-22,WH-03,MP-1028,126,1
2025-05-22,WH-01,MP-1029,571,151
2025-05-22,WH-02,MP-1029,194,56
2025-05-22,WH-03,MP-1029,237,100
2025-05-22,WH-01,MP-1030,396,70
2025-05-22,WH-02,MP-1030,153,36
2025-05-22,WH-03,MP-1030,229,37
2025-05-22,WH-01,MP-1031,306,26
2025-05-22,WH-02,MP-1031,90,54
2025-05-22,WH-03,MP-1031,126,20
2025-05-22,WH-01,MP-1032,407,216
2025-05-22,WH-02,MP-1032,189,79
2025-05-22,WH-03,MP-1032,230,110
2025-05-22,WH-01,MP-1033,316,111
2025-05-22,WH-02,MP-1033,113,49
2025-05-22,WH-03,MP-1033,186,11
2025-05-22,WH-01,MP-1034,695,324
2025-05-22,WH-02,MP-1034,380,73
2025-05-22,WH-03,MP-1034,409,93
2025-05-22,WH-01,MP-1035,991,63
2025-05-22,WH-02,MP-1035,199,45
2025-05-22,WH-03,MP-1035,306,85
2025-05-22,WH-01,MP-1036,1073,152
2025-05-22,WH-02,MP-1036,291,61
2025-05-22,WH-03,MP-1036,659,13
2025-05-22,WH-01,MP-1037,1802,209
2025-05-22,WH-02,MP-1037,521,178
2025-05-22,WH-03,MP-1037,695,1
2025-05-22,WH-01,MP-1038,903,87
2025-05-22,WH-02,MP-1038,566,77
2025-05-22,WH-03,MP-1038,581,141
2025-05-22,WH-01,MP-1039,290,141
2025-05-22,WH-02,MP-1039,136,42
2025-05-22,WH-03,MP-1039,161,37
2025-05-22,WH-01,MP-1040,510,229
2025-05-22,WH-02,MP-1040,216,97
2025-05-22,WH-03,MP-1040,551,104
2025-05-22,WH-01,MP-1041,184,92
2025-05-22,WH-02,MP-1041,100,32
2025-05-22,WH-03,MP-1041,190,23
2025-05-22,WH-01,MP-1042,595,38
2025-05-22,WH-02,MP-1042,136,3
2025-05-22,WH-03,MP-1042,185,49
2025-05-22,WH-01,MP-1043,907,145
2025-05-22,WH-02,MP-1043,279,58
2025-05-22,WH-03,MP-1043,507,58
2025-05-22,WH-01,MP-1044,548,45
2025-05-22,WH-02,MP-1044,194,23
2025-05-22,WH-03,MP-1044,180,31
2025-05-22,WH-01,MP-1045,447,182
2025-05-22,WH-02,MP-1045,209,46
2025-05-22,WH-03,MP-1045,144,4
2025-05-22,WH-01,MP-1046,771,176
2025-05-22,WH-02,MP-1046,199,87
2025-05-22,WH-03,MP-1046,240,92
2025-05-22,WH-01,MP-1047,1643,579
2025-05-22,WH-02,MP-1047,378,160
2025-05-22,WH-03,MP-1047,739,19
2025-05-22,WH-01,MP-1048,838,133
2025-05-22,WH-02,MP-1048,181,33
2025-05-22,WH-03,MP-1048,363,31
2025-05-22,WH-01,MP-1049,310,14
2025-05-22,WH-02,MP-1049,86,44
2025-05-22,WH-03,MP-1049,210,17
2025-05-22,WH-01,MP-1050,479,6
2025-05-22,WH-02,MP-1050,158,4
2025-05-22,WH-03,MP-1050,205,25
2025-05-22,WH-01,MP-1051,766,170
2025-05-22,WH-02,MP-1051,506,100
2025-05-22,WH-03,MP-1051,564,18
2025-05-22,WH-01,MP-1052,765,174
2025-05-22,WH-02,MP-1052,302,49
2025-05-22,WH-03,MP-1052,338,65
2025-05-22,WH-01,MP-1053,222,99
2025-05-22,WH-02,MP-1053,158,20
2025-05-22,WH-03,MP-1053,195,66
2025-05-22,WH-01,MP-1054,200,82
2025-05-22,WH-02,MP-1054,116,32
2025-05-22,WH-03,MP-1054,160,28
2025-05-22,WH-01,MP-1055,380,63
2025-05-22,WH-02,MP-1055,157,36
2025-05-22,WH-03,MP-1055,162,28
2025-05-22,WH-01,MP-1056,718,260
2025-05-22,WH-02,MP-1056,234,10
2025-05-22,WH-03,MP-1056,421,155
2025-05-22,WH-01,MP-1057,532,22
2025-05-22,WH-02,MP-1057,213,54
2025-05-22,WH-03,MP-1057,365,108
2025-05-22,WH-01,MP-1058,216,61
2025-05-22,WH-02,MP-1058,66,21
2025-05-22,WH-03,MP-1058,162,39
2025-05-22,WH-01,MP-1059,351,130
2025-05-22,WH-02,MP-1059,178,10
2025-05-22,WH-03,MP-1059,217,40
2025-05-22,WH-01,MP-1060,84,3
2025-05-22,WH-02,MP-1060,25,1
2025-05-22,WH-03,MP-1060,92,27
2025-05-22,WH-01,MP-1061,122,36
2025-05-22,WH-02,MP-1061,56,9
2025-05-22,WH-03,MP-1061,141,20
2025-05-22,WH-01,MP-1062,132,33
2025-05-22,WH-02,MP-1062,80,8
2025-05-22,WH-03,MP-1062,151,45
2025-05-22,WH-01,MP-1063,300,80
2025-05-22,WH-02,MP-1063,76,12
2025-05-22,WH-03,MP-1063,188,86
2025-05-22,WH-01,MP-1064,337,9
2025-05-22,WH-02,MP-1064,133,17
2025-05-22,WH-03,MP-1064,171,21
2025-05-22,WH-01,MP-1065,213,15
2025-05-22,WH-02,MP-1065,75,13
2025-05-22,WH-03,MP-1065,213,36
2025-05-22,WH-01,MP-1066,175,103
2025-05-22,WH-02,MP-1066,89,31
2025-05-22,WH-03,MP-1066,121,25
2025-05-22,WH-01,MP-1067,275,5
2025-05-22,WH-02,MP-1067,108,29
2025-05-22,WH-03,MP-1067,147,46
2025-05-22,WH-01,MP-1068,152,23
2025-05-22,WH-02,MP-1068,44,0
2025-05-22,WH-03,MP-1068,77,32
2025-05-22,WH-01,MP-1069,108,9
2025-05-22,WH-02,MP-1069,29,12
2025-05-22,WH-03,MP-1069,59,20
2025-05-22,WH-01,MP-1070,212,49
2025-05-22,WH-02,MP-1070,44,9
2025-05-22,WH-03,MP-1070,81,26
2025-05-22,WH-01,MP-1071,125,12
2025-05-22,WH-02,MP-1071,47,6
2025-05-22,WH-03,MP-1071,85,18
2025-05-22,WH-01,MP-1072,120,55
2025-05-22,WH-02,MP-1072,95,15
2025-05-22,WH-03,MP-1072,140,57
2025-05-22,WH-01,MP-1073,267,57
2025-05-22,WH-02,MP-1073,73,9
2025-05-22,WH-03,MP-1073,94,42
2025-05-22,WH-01,MP-1074,248,30
2025-05-22,WH-02,MP-1074,83,1
2025-05-22,WH-03,MP-1074,116,27
2025-05-22,WH-01,MP-1075,233,4
2025-05-22,WH-02,MP-1075,102,12
2025-05-22,WH-03,MP-1075,235,25
2025-05-22,WH-01,MP-1076,483,123
2025-05-22,WH-02,MP-1076,173,17
2025-05-22,WH-03,MP-1076,297,75
2025-05-22,WH-01,MP-1077,412,148
2025-05-22,WH-02,MP-1077,234,34
2025-05-22,WH-03,MP-1077,223,118
2025-05-22,WH-01,MP-1078,368,102
2025-05-22,WH-02,MP-1078,119,43
2025-05-22,WH-03,MP-1078,207,76
2025-05-22,WH-01,MP-1079,528,127
2025-05-22,WH-02,MP-1079,197,19
2025-05-22,WH-03,MP-1079,334,31
2025-05-22,WH-01,MP-1080,716,232
2025-05-22,WH-02,MP-1080,231,28
2025-05-22,WH-03,MP-1080,374,104
2025-05-22,WH-01,MP-1081,456,171
2025-05-22,WH-02,MP-1081,163,54
2025-05-22,WH-03,MP-1081,406,69
2025-05-22,WH-01,MP-1082,115,3
2025-05-22,WH-02,MP-1082,52,11
2025-05-22,WH-03,MP-1082,92,13
2025-05-22,WH-01,MP-1083,119,43
2025-05-22,WH-02,MP-1083,46,8
2025-05-22,WH-03,MP-1083,74,3
2025-05-22,WH-01,MP-1084,27,2
2025-05-22,WH-02,MP-1084,228,0
2025-05-22,WH-03,MP-1084,16,25
2025-05-22,WH-01,MP-1085,44,24
2025-05-22,WH-02,MP-1085,228,12
2025-05-22,WH-03,MP-1085,28,20
2025-05-22,WH-01,MP-1086,13,24
2025-05-22,WH-02,MP-1086,228,8
2025-05-22,WH-03,MP-1086,7,7
2025-05-22,WH-01,MP-1087,11,16
2025-05-22,WH-02,MP-1087,228,6
2025-05-22,WH-03,MP-1087,7,0
2025-05-22,WH-01,MP-1088,119,10
2025-05-22,WH-02,MP-1088,56,18
2025-05-22,WH-03,MP-1088,41,3
2025-05-22,WH-01,MP-1089,190,55
2025-05-22,WH-02,MP-1089,47,10
2025-05-22,WH-03,MP-1089,56,4
2025-05-22,WH-01,MP-1090,131,69
2025-05-22,WH-02,MP-1090,54,25
2025-05-22,WH-03,MP-1090,94,5
2025-05-22,WH-01,MP-1091,131,33
2025-05-22,WH-02,MP-1091,40,3
2025-05-22,WH-03,MP-1091,36,20
2025-05-22,WH-01,MP-1092,105,26
2025-05-22,WH-02,MP-1092,25,0
2025-05-22,WH-03,MP-1092,55,12
2025-05-22,WH-01,MP-1093,77,25
2025-05-22,WH-02,MP-1093,35,11
2025-05-22,WH-03,MP-1093,33,6
2025-05-22,WH-01,MP-1094,222,46
2025-05-22,WH-02,MP-1094,68,21
2025-05-22,WH-03,MP-1094,45,10
2025-05-22,WH-01,MP-1095,70,19
2025-05-22,WH-02,MP-1095,36,13
2025-05-22,WH-03,MP-1095,38,1
2025-05-22,WH-01,MP-1096,177,35
2025-05-22,WH-02,MP-1096,58,19
2025-05-22,WH-03,MP-1096,86,35
2025-05-22,WH-01,MP-1097,162,65
2025-05-22,WH-02,MP-1097,100,15
2025-05-22,WH-03,MP-1097,141,0
2025-05-22,WH-01,MP-1098,657,131
2025-05-22,WH-02,MP-1098,187,29
2025-05-22,WH-03,MP-1098,390,91
2025-05-22,WH-01,MP-1099,326,145
2025-05-22,WH-02,MP-1099,202,16
2025-05-22,WH-03,MP-1099,249,3
2025-05-22,WH-01,MP-1100,273,80
2025-05-22,WH-02,MP-1100,109,17
2025-05-22,WH-03,MP-1100,163,34
2025-05-22,WH-01,MP-1101,476,2
2025-05-22,WH-02,MP-1101,177,48
2025-05-22,WH-03,MP-1101,295,76
2025-05-22,WH-01,MP-1102,359,4
2025-05-22,WH-02,MP-1102,119,20
2025-05-22,WH-03,MP-1102,269,29
2025-05-22,WH-01,MP-1103,568,180
2025-05-22,WH-02,MP-1103,208,53
2025-05-22,WH-03,MP-1103,378,95
2025-05-22,WH-01,MP-1104,124,34
2025-05-22,WH-02,MP-1104,44,9
2025-05-22,WH-03,MP-1104,65,10
2025-05-22,WH-01,MP-1105,283,39
2025-05-22,WH-02,MP-1105,112,20
2025-05-22,WH-03,MP-1105,136,3
2025-05-22,WH-01,MP-1106,192,70
2025-05-22,WH-02,MP-1106,138,32
2025-05-22,WH-03,MP-1106,118,21
2025-05-22,WH-01,MP-1107,237,31
2025-05-22,WH-02,MP-1107,62,12
2025-05-22,WH-03,MP-1107,75,21
2025-05-22,WH-01,MP-1108,422,108
2025-05-22,WH-02,MP-1108,165,43
2025-05-22,WH-03,MP-1108,135,30
2025-05-22,WH-01,MP-1109,477,133
2025-05-22,WH-02,MP-1109,97,51
2025-05-22,WH-03,MP-1109,159,26
2025-05-22,WH-01,MP-1110,248,130
2025-05-22,WH-02,MP-1110,90,26
2025-05-22,WH-03,MP-1110,143,21
2025-05-22,WH-01,MP-1111,195,81
2025-05-22,WH-02,MP-1111,95,9
2025-05-22,WH-03,MP-1111,123,13
2025-05-22,WH-01,MP-1112,181,42
2025-05-22,WH-02,MP-1112,97,14
2025-05-22,WH-03,MP-1112,98,6
2025-05-22,WH-01,MP-1113,194,2
2025-05-22,WH-02,MP-1113,45,9
2025-05-22,WH-03,MP-1113,95,2
2025-05-22,WH-01,MP-1114,512,144
2025-05-22,WH-02,MP-1114,157,38
2025-05-22,WH-03,MP-1114,341,43
2025-05-22,WH-01,MP-1115,485,112
2025-05-22,WH-02,MP-1115,192,16
2025-05-22,WH-03,MP-1115,345,57
2025-05-22,WH-01,MP-1116,970,268
2025-05-22,WH-02,MP-1116,361,130
2025-05-22,WH-03,MP-1116,667,88
2025-05-22,WH-01,MP-1117,372,141
2025-05-22,WH-02,MP-1117,131,7
2025-05-22,WH-03,MP-1117,320,66
2025-05-22,WH-01,MP-1118,187,77
2025-05-22,WH-02,MP-1118,90,3
2025-05-22,WH-03,MP-1118,73,36
2025-05-22,WH-01,MP-1119,210,57
2025-05-22,WH-02,MP-1119,43,19
2025-05-22,WH-03,MP-1119,81,24
2025-05-22,WH-01,MP-1120,151,26
2025-05-22,WH-02,MP-1120,32,5
2025-05-22,WH-03,MP-1120,68,10
2025-05-22,WH-01,MP-1121,184,10
2025-05-22,WH-02,MP-1121,119,8
2025-05-22,WH-03,MP-1121,111,23
2025-05-22,WH-01,MP-1122,153,32
2025-05-22,WH-02,MP-1122,95,19
2025-05-22,WH-03,MP-1122,103,8
2025-05-22,WH-01,MP-1123,155,11
2025-05-22,WH-02,MP-1123,46,6
2025-05-22,WH-03,MP-1123,80,8
2025-05-22,WH-01,MP-1124,188,8
2025-05-22,WH-02,MP-1124,80,7
2025-05-22,WH-03,MP-1124,92,33
2025-05-22,WH-01,MP-1125,264,5
2025-05-22,WH-02,MP-1125,159,30
2025-05-22,WH-03,MP-1125,189,24
2025-05-22,WH-01,MP-1126,98,16
2025-05-22,WH-02,MP-1126,39,5
2025-05-22,WH-03,MP-1126,37,3
2025-05-22,WH-01,MP-1127,161,2
2025-05-22,WH-02,MP-1127,73,22
2025-05-22,WH-03,MP-1127,60,3
2025-05-22,WH-01,MP-1128,310,35
2025-05-22,WH-02,MP-1128,67,5
2025-05-22,WH-03,MP-1128,126,49
2025-05-22,WH-01,MP-1129,551,9
2025-05-22,WH-02,MP-1129,116,34
2025-05-22,WH-03,MP-1129,245,21
2025-05-22,WH-01,MP-1130,246,83
2025-05-22,WH-02,MP-1130,75,28
2025-05-22,WH-03,MP-1130,143,34
2025-05-22,WH-01,MP-1131,140,17
2025-05-22,WH-02,MP-1131,111,31
2025-05-22,WH-03,MP-1131,76,24
2025-05-26,WH-01,MP-1001,497,172
2025-05-26,WH-02,MP-1001,157,25
2025-05-26,WH-03,MP-1001,1169,119
2025-05-26,WH-01,MP-1002,895,238
2025-05-26,WH-02,MP-1002,174,51
2025-05-26,WH-03,MP-1002,888,79
2025-05-26,WH-01,MP-1003,235,57
2025-05-26,WH-02,MP-1003,117,4
2025-05-26,WH-03,MP-1003,296,45
2025-05-26,WH-01,MP-1004,411,120
2025-05-26,WH-02,MP-1004,107,38
2025-05-26,WH-03,MP-1004,689,125
2025-05-26,WH-01,MP-1005,359,99
2025-05-26,WH-02,MP-1005,124,43
2025-05-26,WH-03,MP-1005,224,94
2025-05-26,WH-01,MP-1006,830,228
2025-05-26,WH-02,MP-1006,370,41
2025-05-26,WH-03,MP-1006,361,227
2025-05-26,WH-01,MP-1007,241,69
2025-05-26,WH-02,MP-1007,136,30
2025-05-26,WH-03,MP-1007,260,62
2025-05-26,WH-01,MP-1008,1765,481
2025-05-26,WH-02,MP-1008,676,189
2025-05-26,WH-03,MP-1008,1090,77
2025-05-26,WH-01,MP-1009,412,78
2025-05-26,WH-02,MP-1009,193,33
2025-05-26,WH-03,MP-1009,289,77
2025-05-26,WH-01,MP-1010,469,54
2025-05-26,WH-02,MP-1010,176,0
2025-05-26,WH-03,MP-1010,246,13
2025-05-26,WH-01,MP-1011,526,74
2025-05-26,WH-02,MP-1011,207,23
2025-05-26,WH-03,MP-1011,421,11
2025-05-26,WH-01,MP-1012,1583,487
2025-05-26,WH-02,MP-1012,380,94
2025-05-26,WH-03,MP-1012,1221,276
2025-05-26,WH-01,MP-1013,468,53
2025-05-26,WH-02,MP-1013,181,3
2025-05-26,WH-03,MP-1013,223,91
2025-05-26,WH-01,MP-1014,505,196
2025-05-26,WH-02,MP-1014,344,13
2025-05-26,WH-03,MP-1014,577,78
2025-05-26,WH-01,MP-1015,428,15
2025-05-26,WH-02,MP-1015,230,20
2025-05-26,WH-03,MP-1015,493,113
2025-05-26,WH-01,MP-1016,947,344
2025-05-26,WH-02,MP-1016,464,159
2025-05-26,WH-03,MP-1016,624,110
2025-05-26,WH-01,MP-1017,546,33
2025-05-26,WH-02,MP-1017,353,111
2025-05-26,WH-03,MP-1017,576,15
2025-05-26,WH-01,MP-1018,876,457
2025-05-26,WH-02,MP-1018,504,4
2025-05-26,WH-03,MP-1018,497,246
2025-05-26,WH-01,MP-1019,351,9
2025-05-26,WH-02,MP-1019,141,7
2025-05-26,WH-03,MP-1019,214,13
2025-05-26,WH-01,MP-1020,1553,110
2025-05-26,WH-02,MP-1020,300,53
2025-05-26,WH-03,MP-1020,634,236
2025-05-26,WH-01,MP-1021,296,56
2025-05-26,WH-02,MP-1021,112,13
2025-05-26,WH-03,MP-1021,179,15
2025-05-26,WH-01,MP-1022,409,149
2025-05-26,WH-02,MP-1022,148,2
2025-05-26,WH-03,MP-1022,353,64
2025-05-26,WH-01,MP-1023,93,176
2025-05-26,WH-02,MP-1023,228,74
2025-05-26,WH-03,MP-1023,56,53
2025-05-26,WH-01,MP-1024,41,92
2025-05-26,WH-02,MP-1024,228,20
