order_id,freight_cost,handling_cost,rebate_amount
SO-720676,196.21,14.3,0
SO-720677,133.57,14.3,0
SO-720678,286.65,18,305.18
SO-720679,128.39,10.6,0
SO-720680,283.81,10.6,196
SO-720681,197.56,12.45,195.89
SO-720682,118.46,14.3,0
SO-720683,222.25,18,156.91
SO-720684,178.76,16.15,217.86
SO-720685,64.94,12.45,0
SO-720686,34.69,8.75,0
SO-720687,84.5,12.45,0
SO-720688,148.01,18,174.31
SO-720689,190.76,18,0
SO-720690,88.76,10.6,0
SO-720691,97.88,10.6,90.08
SO-720692,98.96,12.45,0
SO-720693,292.75,14.3,99.16
SO-720694,75.39,12.45,0
SO-720695,133.72,12.45,0
SO-720696,28.33,8.75,0
SO-720697,145.84,12.45,0
SO-720698,164.26,16.15,89.12
SO-720699,45.97,6.9,0
SO-720700,206.87,16.15,0
SO-720701,55.12,10.6,79.94
SO-720702,213.97,16.15,194.02
SO-720703,63.55,10.6,0
SO-720704,98.7,12.45,0
SO-720705,308.42,16.15,0
SO-720706,87.18,10.6,0
SO-720707,321.94,16.15,274.92
SO-720708,36.14,12.45,0
SO-720709,202.56,16.15,115.29
SO-720710,156.33,12.45,115.87
SO-720711,77.88,8.75,0
SO-720712,225.4,16.15,85.36
SO-720713,89.83,10.6,64.19
SO-720714,32.54,8.75,0
SO-720715,118.5,12.45,0
SO-720716,154.93,18,0
SO-720717,220.87,16.15,315.01
SO-720718,74.34,8.75,0
SO-720719,68.14,8.75,0
SO-720720,53.27,8.75,0
SO-720721,252.58,16.15,216.34
SO-720722,432,16.15,503.5
SO-720723,213,12.45,171.63
SO-720724,226.99,16.15,360.27
SO-720725,84.35,8.75,0
SO-720726,87.87,14.3,0
SO-720727,84.03,12.45,0
SO-720728,55.37,8.75,0
SO-720729,200.22,10.6,117.08
SO-720730,91.64,12.45,0
SO-720731,81.34,14.3,0
SO-720732,17.59,6.9,0
SO-720733,82.18,10.6,140.36
SO-720734,66.11,14.3,75.45
SO-720735,124.94,12.45,0
SO-720736,90.78,14.3,46.66
SO-720737,32.69,6.9,0
SO-720738,121.99,12.45,0
SO-720739,118.06,8.75,0
SO-720740,79.68,10.6,111.47
SO-720741,43.3,12.45,0
SO-720742,185.16,14.3,48.91
SO-720743,50.21,6.9,0
SO-720744,228.19,10.6,123.79
SO-720745,155.26,14.3,0
SO-720746,44.69,10.6,0
SO-720747,510.23,14.3,297.97
SO-720748,134.98,12.45,0
SO-720749,167.69,12.45,155.32
SO-720750,162.54,18,145.91
SO-720751,35.99,10.6,0
SO-720752,56.56,10.6,71.63
SO-720753,158.67,12.45,130.5
SO-720754,164.25,14.3,106.73
SO-720755,34.71,12.45,0
SO-720756,56.76,14.3,0
SO-720757,475.72,12.45,216.93
SO-720758,72.35,10.6,30.07
SO-720759,53,12.45,0
SO-720760,279.67,16.15,226.27
SO-720761,126.49,10.6,111.27
SO-720762,90.89,10.6,0
SO-720763,50.37,12.45,0
SO-720764,230.53,16.15,339.64
SO-720765,106.06,10.6,0
SO-720766,76.9,12.45,0
SO-720767,37.15,8.75,0
SO-720768,736.43,16.15,279.88
SO-720769,134.55,12.45,98.78
SO-720770,57.14,8.75,0
SO-720771,94.63,10.6,101.24
SO-720772,132.91,14.3,0
SO-720773,115.48,10.6,82.71
SO-720774,225.8,16.15,60.93
SO-720775,151.45,12.45,131.97
SO-720776,98.43,10.6,0
SO-720777,111.91,12.45,0
SO-720778,112.91,16.15,0
SO-720779,87.24,10.6,0
SO-720780,612.73,10.6,326.36
SO-720781,42.89,14.3,0
SO-720782,118.92,16.15,0
SO-720783,355.07,10.6,266.8
SO-720784,135.95,10.6,98.4
SO-720785,306.46,16.15,218.54
SO-720786,133.75,10.6,88.97
SO-720787,47.82,8.75,0
SO-720788,52.72,14.3,0
SO-720789,158.91,14.3,130.98
SO-720790,98.93,10.6,0
SO-720791,160.95,14.3,72.56
SO-720792,53.06,12.45,0
SO-720793,118.3,10.6,0
SO-720794,167.5,16.15,91.1
SO-720795,317.73,10.6,166.34
SO-720796,79.95,12.45,136.06
SO-720797,81.83,10.6,0
SO-720798,164.11,10.6,138.8
SO-720799,99.99,14.3,0
SO-720800,177.61,10.6,98.85
SO-720801,130.09,10.6,0
SO-720802,171.15,12.45,93.67
SO-720803,37.38,8.75,0
SO-720804,172.53,18,119.93
SO-720805,86.56,14.3,0
SO-720806,69.94,6.9,0
SO-720807,103.05,10.6,0
SO-720808,474.29,12.45,292.97
SO-720809,115.56,12.45,95.86
SO-720810,82.08,10.6,0
SO-720811,138.14,14.3,0
SO-720812,265.94,14.3,240.24
SO-720813,176.17,14.3,0
SO-720814,247.34,14.3,195.79
SO-720815,67.74,18,55.12
SO-720816,67.91,10.6,0
SO-720817,256.6,16.15,170.6
SO-720818,82.39,14.3,0
SO-720819,133.78,18,184.4
SO-720820,99.86,16.15,0
SO-720821,226.69,16.15,107.38
SO-720822,60.31,10.6,0
SO-720823,110.65,14.3,0
SO-720824,315.92,12.45,97
SO-720825,67.38,8.75,0
SO-720826,59.18,12.45,0
SO-720827,169.83,16.15,313.74
SO-720828,403.9,14.3,210.95
SO-720829,137.93,12.45,95.05
SO-720830,51.25,8.75,0
SO-720831,59.57,8.75,0
SO-720832,107.65,14.3,0
SO-720833,150.66,12.45,0
SO-720834,62.28,14.3,50.99
SO-720835,81.88,10.6,144.4
SO-720836,82.69,12.45,0
SO-720837,196.26,10.6,44.06
SO-720838,72.64,12.45,0
SO-720839,44.37,10.6,0
SO-720840,98.61,10.6,55.6
SO-720841,145.73,18,112.4
SO-720842,247.75,18,246.33
SO-720843,237.29,16.15,87.79
SO-720844,156.76,8.75,0
SO-720845,165.67,12.45,0
SO-720846,361.78,16.15,279.69
SO-720847,150.15,14.3,167.91
SO-720848,237.85,14.3,142.03
SO-720849,247.92,16.15,242.76
SO-720850,61.16,8.75,0
SO-720851,124.5,14.3,0
SO-720852,181.83,14.3,371.22
SO-720853,42.22,8.75,0
SO-720854,247.79,10.6,190.77
SO-720855,53.35,14.3,0
SO-720856,86.77,14.3,119.54
SO-720857,118.98,12.45,0
SO-720858,75.24,6.9,0
SO-720859,139.08,10.6,37.85
SO-720860,69.96,8.75,0
SO-720861,52.49,8.75,0
SO-720862,123.7,12.45,77.92
SO-720863,90.26,10.6,77.61
SO-720864,180.08,18,81.01
SO-720865,120.94,10.6,0
SO-720866,298.36,16.15,126.62
SO-720867,75.98,8.75,0
SO-720868,108.99,14.3,0
SO-720869,219.86,10.6,0
SO-720870,109.06,14.3,0
SO-720871,54.03,8.75,0
SO-720872,109.81,14.3,0
SO-720873,180.42,14.3,96.79
SO-720874,50.97,8.75,0
SO-720875,103.85,10.6,0
SO-720876,47.39,10.6,38.84
SO-720877,128.62,14.3,0
SO-720878,129.3,12.45,229.56
SO-720879,161.22,14.3,0
SO-720880,63.93,8.75,0
SO-720881,76.11,14.3,0
SO-720882,73.08,12.45,0
SO-720883,107.71,12.45,170.34
SO-720884,47.16,14.3,0
SO-720885,41.29,8.75,0
SO-720886,165.95,16.15,85.68
SO-720887,75.25,6.9,0
SO-720888,59.67,10.6,53.53
SO-720889,94.03,10.6,0
SO-720890,122.69,14.3,0
SO-720891,112.13,12.45,119.73
SO-720892,310.1,10.6,129.45
SO-720893,65.29,6.9,0
SO-720894,70.99,12.45,0
SO-720895,221.97,16.15,109.56
SO-720896,82.51,16.15,0
SO-720897,128.35,10.6,110.44
SO-720898,93.3,14.3,0
SO-720899,134.96,14.3,0
SO-720900,106.78,14.3,272.08
SO-720901,76.31,14.3,0
SO-720902,165.15,12.45,204.81
SO-720903,184.91,12.45,126.97
SO-720904,136.12,12.45,0
SO-720905,235.41,12.45,240.42
SO-720906,47,10.6,29.96
SO-720907,223.76,14.3,0
SO-720908,121.37,12.45,127.66
SO-720909,117.31,10.6,0
SO-720910,196.9,14.3,0
SO-720911,36.96,6.9,0
SO-720912,191.25,12.45,205.99
SO-720913,249.1,16.15,53.24
SO-720914,57.64,12.45,0
SO-720915,127.21,12.45,82.47
SO-720916,47.93,10.6,0
SO-720917,105.56,16.15,0
SO-720918,65.12,12.45,0
SO-720919,73.48,10.6,0
SO-720920,45.4,10.6,0
SO-720921,49.79,10.6,0
SO-720922,165.37,8.75,0
SO-720923,45.42,10.6,0
SO-720924,465.92,16.15,274.23
SO-720925,43.84,12.45,0
SO-720926,194.81,16.15,175.99
SO-720927,83.37,10.6,0
SO-720928,67.03,8.75,0
SO-720929,37.37,8.75,0
SO-720930,126.22,12.45,73.39
SO-720931,98.24,14.3,0
SO-720932,101.09,10.6,165.45
SO-720933,132.36,14.3,0
SO-720934,194.2,14.3,84.46
SO-720935,147.43,12.45,130.75
SO-720936,188.95,16.15,131.25
SO-720937,117.89,12.45,57.44
SO-720938,97.25,12.45,0
SO-720939,187.12,14.3,104.1
SO-720940,74.96,10.6,0
SO-720941,60.59,10.6,0
SO-720942,295.72,12.45,157.84
SO-720943,129.76,12.45,0
SO-720944,19.79,6.9,0
SO-720945,148.37,14.3,0
SO-720946,481.57,12.45,275.39
SO-720947,106.18,10.6,0
SO-720948,55.61,12.45,0
SO-720949,160.86,12.45,183.08
SO-720950,151.7,12.45,92.84
SO-720951,105.3,12.45,0
SO-720952,155.27,14.3,138.69
SO-720953,64.91,12.45,0
SO-720954,111.11,18,0
SO-720955,39.69,6.9,0
SO-720956,223.45,10.6,175.98
SO-720957,86.44,14.3,0
SO-720958,93.83,10.6,0
SO-720959,150.87,14.3,57.13
SO-720960,144.6,10.6,0
SO-720961,179.48,10.6,0
SO-720962,113.25,14.3,0
SO-720963,212.62,18,0
SO-720964,53.72,12.45,0
SO-720965,37.22,8.75,0
SO-720966,61.96,14.3,0
SO-720967,89.29,10.6,0
SO-720968,76.14,12.45,70.9
SO-720969,197.01,12.45,0
SO-720970,353.57,14.3,186.95
SO-720971,183.24,12.45,135.93
SO-720972,53.4,10.6,0
SO-720973,71.13,8.75,0
SO-720974,121.62,14.3,135.16
SO-720975,125.69,14.3,0
SO-720976,75.49,12.45,0
SO-720977,113.72,12.45,0
SO-720978,103.06,12.45,0
SO-720979,124.98,12.45,0
SO-720980,82.99,10.6,0
SO-720981,243.36,16.15,109.79
SO-720982,115.84,14.3,0
SO-720983,215.7,18,233.38
SO-720984,385.03,12.45,194.53
SO-720985,134.01,14.3,0
SO-720986,53.19,12.45,0
SO-720987,145.49,14.3,195.39
SO-720988,249.57,18,0
SO-720989,28.5,6.9,0
SO-720990,224.77,10.6,131.6
SO-720991,426.65,12.45,276.64
SO-720992,188.36,10.6,169.93
SO-720993,119.81,10.6,80.05
SO-720994,159.17,14.3,66.58
SO-720995,276.61,18,214.54
SO-720996,102.48,12.45,0
SO-720997,50.78,14.3,0
SO-720998,41.56,6.9,0
SO-720999,450.67,14.3,235.01
SO-721000,40.44,10.6,0
SO-721001,119.33,14.3,162.66
SO-721002,176.16,14.3,0
SO-721003,228.71,12.45,87.77
SO-721004,85.76,10.6,68.09
SO-721005,45.21,10.6,0
SO-721006,29.64,8.75,0
SO-721007,47.35,8.75,0
SO-721008,142.06,12.45,0
SO-721009,114.38,10.6,0
SO-721010,38.57,10.6,0
SO-721011,29.84,6.9,0
SO-721012,92.33,12.45,0
SO-721013,112.06,14.3,201.44
SO-721014,20.61,8.75,0
SO-721015,244.03,16.15,0
SO-721016,137.67,12.45,0
SO-721017,143.8,10.6,0
SO-721018,221.53,14.3,0
SO-721019,92.62,10.6,35.96
SO-721020,476.56,16.15,282.49
SO-721021,119.39,12.45,60.25
SO-721022,223.52,12.45,295.18
SO-721023,44.26,10.6,0
SO-721024,145.27,14.3,63.88
SO-721025,235.52,16.15,55.12
SO-721026,82.51,12.45,0
SO-721027,113.76,8.75,0
SO-721028,234.57,12.45,287.99
SO-721029,51.87,10.6,0
SO-721030,38.55,8.75,0
SO-721031,64.71,12.45,0
SO-721032,113.11,12.45,0
SO-721033,76.44,14.3,0
SO-721034,125.06,14.3,0
SO-721035,72.71,10.6,0
SO-721036,143.73,8.75,0
SO-721037,58.57,10.6,0
SO-721038,157.21,10.6,0
SO-721039,129.76,12.45,0
SO-721040,122.85,10.6,46.35
SO-721041,194.53,10.6,149.49
SO-721042,79.25,10.6,0
SO-721043,564.89,14.3,401.44
SO-721044,137.8,10.6,0
SO-721045,84.49,14.3,93.18
SO-721046,42.61,12.45,0
SO-721047,91.29,14.3,97.66
SO-721048,91.42,12.45,0
SO-721049,68.99,10.6,110.42
SO-721050,112.34,14.3,0
SO-721051,33.25,10.6,0
SO-721052,121.69,14.3,127.32
SO-721053,45.55,10.6,0
SO-721054,89.52,10.6,97.68
SO-721055,91.7,12.45,85.42
SO-721056,127.24,16.15,69.39
SO-721057,128.38,12.45,0
SO-721058,65.5,14.3,161.08
SO-721059,39.31,8.75,0
SO-721060,90.14,12.45,49.7
SO-721061,59.97,12.45,0
SO-721062,174.77,12.45,274.09
SO-721063,53.22,8.75,0
SO-721064,38.6,10.6,0
SO-721065,70.1,10.6,0
SO-721066,52.54,8.75,0
SO-721067,75.54,10.6,0
SO-721068,103.95,12.45,0
SO-721069,360.47,12.45,0
SO-721070,29.83,8.75,0
SO-721071,322.86,10.6,159.21
SO-721072,51.21,12.45,0
SO-721073,50.24,8.75,0
SO-721074,23.48,8.75,0
SO-721075,104.46,12.45,50.93
SO-721076,28.78,6.9,0
SO-721077,167.75,14.3,0
SO-721078,111.59,12.45,0
SO-721079,87.65,14.3,0
SO-721080,60.73,14.3,0
SO-721081,59.98,12.45,0
SO-721082,318.42,14.3,633.88
SO-721083,125.57,12.45,0
SO-721084,157.73,12.45,0
SO-721085,93.08,8.75,0
SO-721086,187.73,10.6,166.98
SO-721087,212.29,10.6,150.55
SO-721088,41.52,10.6,0
SO-721089,500.48,12.45,236.68
SO-721090,113.73,14.3,0
SO-721091,227.06,12.45,0
SO-721092,62.95,10.6,0
SO-721093,71.51,12.45,30.48
SO-721094,146.85,12.45,0
SO-721095,219.21,16.15,149.66
SO-721096,142.97,10.6,0
SO-721097,66.39,12.45,0
SO-721098,72,12.45,0
SO-721099,52.4,10.6,0
SO-721100,130.77,10.6,134.31
SO-721101,77.27,12.45,0
SO-721102,104.37,6.9,0
SO-721103,257.51,16.15,360.76
SO-721104,62.66,12.45,0
SO-721105,100.24,10.6,0
SO-721106,190.55,10.6,265.58
SO-721107,109.77,10.6,81.75
SO-721108,167.61,14.3,0
SO-721109,123.02,12.45,104.82
SO-721110,220.49,16.15,117.42
SO-721111,57.25,6.9,0
SO-721112,61.45,12.45,0
SO-721113,202.26,18,0
SO-721114,86.55,10.6,96.86
SO-721115,235.76,14.3,197.37
SO-721116,187.46,12.45,89.2
SO-721117,77.42,12.45,0
SO-721118,203.74,18,89.37
SO-721119,164.96,12.45,0
SO-721120,72.95,8.75,0
SO-721121,284.38,14.3,256
SO-721122,88.87,10.6,0
SO-721123,90.4,12.45,106.38
SO-721124,77.9,12.45,0
SO-721125,112.85,10.6,0
SO-721126,86.83,10.6,0
SO-721127,131.1,12.45,0
SO-721128,109.28,10.6,0
SO-721129,150.61,14.3,45.69
SO-721130,237.86,18,227.9
SO-721131,75.11,12.45,0
SO-721132,35.13,8.75,0
SO-721133,59.11,10.6,67.82
SO-721134,113.39,10.6,94.31
SO-721135,144.43,18,103.68
SO-721136,92.02,12.45,0
SO-721137,37.01,8.75,0
SO-721138,155.9,18,109.86
SO-721139,117.08,18,0
SO-721140,57.31,14.3,0
SO-721141,72.04,10.6,0
SO-721142,165.92,10.6,118.61
SO-721143,223.66,14.3,103.82
SO-721144,47.81,8.75,0
SO-721145,295.44,18,132.97
SO-721146,32.14,10.6,0
SO-721147,131.78,14.3,104.34
SO-721148,62.4,12.45,0
SO-721149,55.63,6.9,0
SO-721150,37.25,8.75,0
SO-721151,296.71,18,177.91
SO-721152,156.51,12.45,0
SO-721153,189.56,18,285.05
SO-721154,41.29,6.9,0
SO-721155,144.3,14.3,0
SO-721156,286.04,12.45,86.12
SO-721157,144.59,16.15,161.81
SO-721158,127.18,12.45,108.15
SO-721159,69.67,10.6,0
SO-721160,106.71,10.6,0
SO-721161,108.9,16.15,62.56
SO-721162,44.66,8.75,0
SO-721163,184.52,14.3,146.49
SO-721164,42.81,10.6,0
SO-721165,91.95,10.6,0
SO-721166,115.38,12.45,246.04
SO-721167,200.72,12.45,179.71
SO-721168,107.66,12.45,0
SO-721169,32.86,6.9,0
SO-721170,132.27,10.6,0
SO-721171,327.98,16.15,303.89
SO-721172,319.93,12.45,339.11
SO-721173,154.28,16.15,0
SO-721174,92.74,8.75,0
SO-721175,86.04,10.6,0
SO-721176,238.23,12.45,0
SO-721177,34.4,12.45,0
SO-721178,205.97,12.45,0
SO-721179,144.64,10.6,168.57
SO-721180,58.62,12.45,0
SO-721181,120.06,12.45,0
SO-721182,108.4,14.3,0
SO-721183,96.12,8.75,0
SO-721184,76.63,12.45,0
SO-721185,320.04,16.15,327.54
SO-721186,57.69,12.45,0
SO-721187,74.88,8.75,0
SO-721188,25.66,6.9,0
SO-721189,359.64,16.15,287.77
SO-721190,118.12,10.6,110.42
SO-721191,136.14,10.6,0
SO-721192,133.87,12.45,0
SO-721193,53.43,8.75,0
SO-721194,92.57,10.6,115.88
SO-721195,168.35,14.3,374.91
SO-721196,286.61,12.45,138.25
SO-721197,50.37,10.6,0
SO-721198,102.2,8.75,0
SO-721199,216.73,16.15,122.94
SO-721200,31.49,8.75,0
SO-721201,257.27,12.45,80.03
SO-721202,129.82,14.3,110.71
SO-721203,41.44,8.75,0
SO-721204,141.88,14.3,0
SO-721205,101.58,10.6,38.83
SO-721206,127.19,14.3,0
SO-721207,145.88,12.45,106.75
SO-721208,186.29,12.45,0
SO-721209,162.05,14.3,152.99
SO-721210,265.16,14.3,120.53
SO-721211,125.44,10.6,0
SO-721212,132.35,14.3,53.26
SO-721213,44.51,10.6,0
SO-721214,318.47,14.3,311.27
SO-721215,93.09,8.75,0
SO-721216,104.2,12.45,0
SO-721217,25.97,8.75,0
SO-721218,25.89,8.75,0
SO-721219,207.05,16.15,0
SO-721220,309.62,12.45,228.72
SO-721221,109.89,10.6,129.27
SO-721222,154.16,12.45,0
SO-721223,326.41,16.15,175.08
SO-721224,93.8,12.45,0
SO-721225,437.47,14.3,280.19
SO-721226,86.08,10.6,0
SO-721227,127.27,14.3,0
SO-721228,125.82,8.75,0
SO-721229,127.71,16.15,50.2
SO-721230,134.75,14.3,0
SO-721231,98.87,8.75,0
SO-721232,116.51,14.3,0
SO-721233,85.69,10.6,0
SO-721234,97.1,12.45,0
SO-721235,168.43,12.45,117.04
SO-721236,79.5,8.75,0
SO-721237,101.16,12.45,0
SO-721238,70.33,18,51.49
SO-721239,129.4,18,227.97
SO-721240,137.71,14.3,118.38
SO-721241,138.01,12.45,0
SO-721242,197.6,10.6,85.2
SO-721243,110.87,12.45,0
SO-721244,146.86,14.3,0
SO-721245,86.95,10.6,0
SO-721246,251.9,14.3,208.3
SO-721247,152.58,10.6,0
SO-721248,135.23,14.3,0
SO-721249,117.9,10.6,0
SO-721250,97.84,12.45,0
SO-721251,261.06,14.3,172.87
SO-721252,68.89,8.75,0
SO-721253,96.11,10.6,157.75
SO-721254,82.8,12.45,106.26
SO-721255,63.69,10.6,0
SO-721256,82.01,14.3,0
SO-721257,108.87,10.6,102.39
SO-721258,86.66,10.6,0
SO-721259,215.59,10.6,164.04
SO-721260,219.15,18,0
SO-721261,70.91,10.6,0
SO-721262,274.18,18,87.48
SO-721263,146.81,12.45,0
SO-721264,193.23,14.3,266.81
SO-721265,64.47,10.6,0
SO-721266,79.99,8.75,0
SO-721267,107.76,12.45,0
SO-721268,113.92,18,0
SO-721269,64.65,10.6,0
SO-721270,137.27,10.6,0
SO-721271,70.82,10.6,0
SO-721272,63.5,8.75,0
SO-721273,34.55,8.75,0
SO-721274,147.13,12.45,0
SO-721275,180.5,18,0
SO-721276,196.96,14.3,198.46
SO-721277,98.42,12.45,0
SO-721278,111.19,14.3,55.36
SO-721279,71.37,12.45,116.94
SO-721280,220.71,10.6,104.65
SO-721281,37.78,8.75,0
SO-721282,47.14,6.9,0
SO-721283,148.05,10.6,148.46
SO-721284,149.43,10.6,0
SO-721285,102.15,10.6,52.36
SO-721286,272.42,16.15,145.46
SO-721287,88.28,8.75,0
SO-721288,40.65,10.6,0
SO-721289,123.97,10.6,0
SO-721290,64.61,12.45,0
SO-721291,137.57,16.15,129.19
SO-721292,38.37,10.6,0
SO-721293,179.29,14.3,249.84
SO-721294,88.66,10.6,0
SO-721295,71.14,14.3,0
SO-721296,178.82,14.3,182.57
SO-721297,79.76,10.6,0
SO-721298,28.38,6.9,0
SO-721299,251.83,18,0
SO-721300,53.14,8.75,0
SO-721301,103.26,12.45,0
SO-721302,99.11,18,0
SO-721303,105.09,14.3,0
SO-721304,110.23,10.6,0
SO-721305,32.57,10.6,0
SO-721306,123.29,12.45,0
SO-721307,68.11,8.75,0
SO-721308,126.17,18,190.92
SO-721309,106.4,12.45,129.64
SO-721310,235.41,10.6,0
SO-721311,355.16,14.3,197.2
SO-721312,211.27,14.3,252.39
SO-721313,175.37,8.75,120.81
SO-721314,56.88,8.75,0
SO-721315,38.81,10.6,46.36
SO-721316,25.49,6.9,0
SO-721317,139.19,14.3,79.67
SO-721318,185.88,16.15,0
SO-721319,168.19,10.6,62.83
SO-721320,66.48,12.45,0
SO-721321,75.07,10.6,0
SO-721322,43.7,8.75,0
SO-721323,558.58,16.15,276.86
SO-721324,60.02,10.6,0
SO-721325,305.56,14.3,0
SO-721326,284.76,10.6,217.53
SO-721327,65.16,10.6,0
SO-721328,83.92,8.75,0
SO-721329,133.5,12.45,0
SO-721330,59.09,10.6,0
SO-721331,35.37,8.75,0
SO-721332,287.11,16.15,152.18
SO-721333,102.99,16.15,0
SO-721334,115.68,14.3,0
SO-721335,23.73,6.9,0
SO-721336,203.31,18,210.73
SO-721337,187.4,14.3,154.85
SO-721338,249.52,18,188.07
SO-721339,119.88,8.75,0
SO-721340,40.55,10.6,0
SO-721341,29.13,8.75,0
SO-721342,152.32,14.3,0
SO-721343,38.44,8.75,0
SO-721344,147.3,14.3,0
SO-721345,410.7,16.15,279.61
SO-721346,70.45,10.6,0
SO-721347,170.18,18,80.4
SO-721348,59.74,14.3,0
SO-721349,230.9,14.3,71.72
SO-721350,319.96,10.6,168.97
SO-721351,67.75,16.15,77.69
SO-721352,240.38,12.45,340.47
SO-721353,74.01,8.75,0
SO-721354,137.76,14.3,0
SO-721355,27.54,6.9,0
SO-721356,66.33,10.6,54.77
SO-721357,22.2,8.75,0
SO-721358,89.79,8.75,0
SO-721359,68.49,8.75,0
SO-721360,172.91,12.45,110.51
SO-721361,111.56,10.6,130.86
SO-721362,138.81,12.45,0
SO-721363,114.61,12.45,0
SO-721364,89.96,14.3,0
SO-721365,114.18,14.3,0
SO-721366,97.32,10.6,0
SO-721367,106.78,10.6,0
SO-721368,157,12.45,0
SO-721369,300.79,14.3,314.78
SO-721370,106.1,12.45,51.82
SO-721371,70,12.45,0
SO-721372,70.21,6.9,0
SO-721373,249.66,12.45,246.88
SO-721374,220.57,14.3,0
SO-721375,98.76,12.45,105.1
SO-721376,149.51,10.6,0
SO-721377,69.53,12.45,36.04
SO-721378,69.55,12.45,0
SO-721379,152.07,16.15,125.46
SO-721380,132.52,10.6,260.71
SO-721381,53.11,8.75,0
SO-721382,202.69,10.6,0
SO-721383,98.01,12.45,0
SO-721384,140.28,14.3,134.9
SO-721385,128.51,10.6,0
SO-721386,117.17,14.3,79.01
SO-721387,150.52,12.45,68.21
SO-721388,365.32,12.45,89.32
SO-721389,94.59,10.6,85.03
SO-721390,32.98,8.75,0
SO-721391,61.05,6.9,0
SO-721392,80.39,10.6,113.06
SO-721393,95.79,10.6,0
SO-721394,177.86,18,0
SO-721395,55.92,8.75,0
SO-721396,79.93,10.6,41.75
SO-721397,100.95,10.6,0
SO-721398,63.36,12.45,0
SO-721399,114.08,6.9,0
SO-721400,79.27,12.45,0
SO-721401,51.93,6.9,0
SO-721402,254.37,14.3,195.82
SO-721403,122.32,14.3,91.17
SO-721404,91.47,18,0
SO-721405,132.53,12.45,67.42
SO-721406,173.45,14.3,147.81
SO-721407,224.29,10.6,147.75
SO-721408,89.01,12.45,71.92
SO-721409,95.78,14.3,61.89
SO-721410,89.01,12.45,0
SO-721411,144.3,14.3,0
SO-721412,37.27,12.45,0
SO-721413,50.12,8.75,0
SO-721414,83.45,12.45,0
SO-721415,218.44,10.6,0
SO-721416,214.12,14.3,72.35
SO-721417,125.46,12.45,0
SO-721418,30.2,8.75,0
SO-721419,120.66,10.6,0
SO-721420,46.21,6.9,0
SO-721421,35.13,8.75,0
SO-721422,113.52,14.3,0
SO-721423,103.93,14.3,75.37
SO-721424,131.61,14.3,91.27
SO-721425,373.21,14.3,97.78
SO-721426,69.47,10.6,0
SO-721427,67.45,10.6,0
SO-721428,46.08,8.75,0
SO-721429,138.43,8.75,0
SO-721430,63.9,12.45,0
SO-721431,56,8.75,0
SO-721432,69.04,12.45,0
SO-721433,75.94,10.6,0
SO-721434,77.03,12.45,0
SO-721435,125.46,10.6,109.69
SO-721436,98.45,12.45,77.92
SO-721437,37.68,8.75,0
SO-721438,69.16,14.3,0
SO-721439,136.95,14.3,93.48
SO-721440,168.5,10.6,78.84
SO-721441,175.75,14.3,0
SO-721442,34.81,8.75,0
SO-721443,297.09,18,168.29
SO-721444,133.87,16.15,0
SO-721445,138.4,12.45,0
SO-721446,115.78,12.45,0
SO-721447,150.09,12.45,104.65
SO-721448,94.63,12.45,0
SO-721449,148.29,12.45,140.42
SO-721450,194.02,12.45,0
SO-721451,63.19,10.6,0
SO-721452,57.87,10.6,34.87
SO-721453,330.7,16.15,187.94
SO-721454,110.16,14.3,59.74
SO-721455,38.07,6.9,0
SO-721456,38.57,10.6,0
SO-721457,67.65,14.3,0
SO-721458,161.76,10.6,51.7
SO-721459,22.29,6.9,0
SO-721460,176.96,16.15,288.19
SO-721461,146.57,10.6,124.93
SO-721462,38.35,12.45,0
SO-721463,186.98,16.15,112.56
SO-721464,218.77,14.3,74.52
SO-721465,127.68,10.6,0
SO-721466,84.37,10.6,0
SO-721467,197.87,18,0
SO-721468,49.3,14.3,0
SO-721469,44.52,8.75,0
SO-721470,103.22,12.45,0
SO-721471,205.36,12.45,422.3
SO-721472,79.32,14.3,0
SO-721473,171.8,16.15,0
SO-721474,260.93,16.15,159.58
SO-721475,151.39,12.45,0
SO-721476,158.25,14.3,0
SO-721477,154.3,18,152.63
SO-721478,141.01,10.6,231.62
SO-721479,144.76,10.6,0
SO-721480,101.58,14.3,164.03
SO-721481,39.5,10.6,0
SO-721482,168.85,8.75,0
SO-721483,149.44,14.3,0
SO-721484,158.6,14.3,198.99
SO-721485,78.75,12.45,0
SO-721486,152.63,10.6,178.53
SO-721487,115.77,10.6,0
SO-721488,150.38,10.6,180.92
SO-721489,126.38,14.3,0
SO-721490,111.56,12.45,0
SO-721491,186.67,16.15,100.08
SO-721492,62.71,8.75,0
SO-721493,127.23,12.45,0
SO-721494,125.59,12.45,121
SO-721495,128.3,12.45,0
SO-721496,123.74,18,0
SO-721497,74.5,10.6,0
SO-721498,182.53,16.15,96.51
SO-721499,78.93,14.3,0
SO-721500,301.44,10.6,146.93
SO-721501,56.49,6.9,0
SO-721502,86.62,8.75,0
SO-721503,263.58,16.15,317.4
SO-721504,126.62,12.45,0
SO-721505,116.81,10.6,96.78
SO-721506,91.02,14.3,60.7
SO-721507,55.7,10.6,0
SO-721508,67.38,12.45,0
SO-721509,84.31,12.45,0
SO-721510,85.21,10.6,0
SO-721511,199.58,10.6,103.39
SO-721512,58.84,10.6,0
SO-721513,46.32,8.75,0
SO-721514,354.97,14.3,301.92
