order_line_id,order_id,sku,quantity,unit_price,discount_pct,line_revenue,promo_id
SOL-1070992,SO-734249,MP-1094,37,42.33,15,1331.34,
SOL-1070993,SO-734249,MP-1001,24,16.24,15.16,330.68,
SOL-1070994,SO-734250,MP-1043,14,10.98,9.47,139.17,
SOL-1070995,SO-734250,MP-1006,27,27.06,9.91,658.24,
SOL-1070996,SO-734250,MP-1057,19,28.2,10.92,477.29,
SOL-1070997,SO-734250,MP-1016,5,28.23,8.97,128.49,
SOL-1070998,SO-734250,MP-1020,26,24.54,10.19,573.05,
SOL-1070999,SO-734250,MP-1008,9,24.05,7.85,199.46,
SOL-1071000,SO-734250,MP-1100,21,11.79,8.68,226.1,
SOL-1071001,SO-734251,MP-1012,9,17.89,4.65,153.53,
SOL-1071002,SO-734251,MP-1110,15,33.47,4.33,480.33,
SOL-1071003,SO-734251,MP-1107,11,11.6,5.52,120.56,
SOL-1071004,SO-734252,MP-1008,13,25,5.19,308.13,
SOL-1071005,SO-734252,MP-1037,8,24.76,3.82,190.52,
SOL-1071006,SO-734253,MP-1001,13,16.6,9.82,194.61,
SOL-1071007,SO-734253,MP-1016,6,28.43,9.64,154.13,
SOL-1071008,SO-734253,MP-1012,16,18.17,9.72,262.47,
SOL-1071009,SO-734253,MP-1119,20,36.99,9.94,666.27,
SOL-1071010,SO-734253,MP-1103,18,22.4,10.16,362.23,
SOL-1071011,SO-734254,MP-1014,11,61.55,3.96,650.22,
SOL-1071012,SO-734254,MP-1003,9,17.03,2.66,149.19,
SOL-1071013,SO-734255,MP-1037,24,25.11,6.74,562.04,
SOL-1071014,SO-734255,MP-1018,9,34.53,6.78,289.7,
SOL-1071015,SO-734255,MP-1040,10,26.06,8.11,239.47,
SOL-1071016,SO-734255,MP-1129,20,30.63,6.55,572.45,
SOL-1071017,SO-734256,MP-1038,16,23.55,12.54,329.55,
SOL-1071018,SO-734256,MP-1067,9,17.71,11.63,140.85,
SOL-1071019,SO-734256,MP-1116,27,42.22,13.19,989.62,
SOL-1071020,SO-734256,MP-1084,16,25.9,13.17,359.83,
SOL-1071021,SO-734256,MP-1056,17,33.84,13.07,500.1,
SOL-1071022,SO-734257,MP-1103,13,22.13,3.69,277.07,
SOL-1071023,SO-734257,MP-1110,12,35.08,3.27,407.17,
SOL-1071024,SO-734257,MP-1081,13,24.14,5.32,297.12,
SOL-1071025,SO-734257,MP-1037,13,24.78,3.84,309.78,
SOL-1071026,SO-734258,MP-1013,10,34.32,3.94,329.67,
SOL-1071027,SO-734258,MP-1109,14,10.73,3.69,144.67,
SOL-1071028,SO-734259,MP-1103,19,22.02,8.09,384.55,
SOL-1071029,SO-734259,MP-1027,36,25.7,7.76,853.45,
SOL-1071030,SO-734259,MP-1065,35,27.3,8.79,871.52,
SOL-1071031,SO-734259,MP-1051,35,47.27,9.02,"1,505.28",
SOL-1071032,SO-734259,MP-1078,21,40.17,7.66,778.95,
SOL-1071033,SO-734260,MP-1077,11,28.69,10.51,282.44,
SOL-1071034,SO-734260,MP-1034,10,11.72,7.46,108.46,
SOL-1071035,SO-734260,MP-1017,12,44.91,9.03,490.24,
SOL-1071036,SO-734260,MP-1092,10,41.51,10.15,372.97,
SOL-1071037,SO-734260,MP-1047,12,40.91,10.18,440.95,
SOL-1071038,SO-734260,MP-1125,15,63.49,9,866.66,
SOL-1071039,SO-734261,MP-1051,6,47.67,11.67,252.64,
SOL-1071040,SO-734261,MP-1023,10,27.19,10.57,243.17,
SOL-1071041,SO-734261,MP-1114,14,40.22,11.59,497.83,
SOL-1071042,SO-734261,MP-1081,9,23.84,11.7,189.45,
SOL-1071043,SO-734261,MP-1018,6,34.06,12.41,179.01,
SOL-1071044,SO-734261,MP-1055,10,41.92,11.92,369.25,
SOL-1071045,SO-734261,MP-1038,6,23.09,13.15,120.32,
SOL-1071046,SO-734262,MP-1028,24,40.48,9.66,877.66,
SOL-1071047,SO-734262,MP-1051,17,47.48,10.25,724.39,
SOL-1071048,SO-734262,MP-1101,20,12.36,10.93,220.18,
SOL-1071049,SO-734262,MP-1081,18,23.74,10.06,384.34,
SOL-1071050,SO-734262,MP-1083,22,30.14,9.49,600.17,
SOL-1071051,SO-734262,MP-1019,14,26.92,9.85,339.77,
SOL-1071052,SO-734262,MP-1052,15,64.09,10.16,863.66,
SOL-1071053,SO-734263,MP-1072,12,33.3,11.76,352.6,
SOL-1071054,SO-734263,MP-1116,13,42.06,10.26,490.67,
SOL-1071055,SO-734263,MP-1032,10,32.68,9.8,294.78,
SOL-1071056,SO-734263,MP-1012,8,18.24,8.49,133.53,
SOL-1071057,SO-734263,MP-1031,21,47.04,11.35,875.74,
SOL-1071058,SO-734264,MP-1006,12,26.44,4.8,302.06,
SOL-1071059,SO-734264,MP-1051,14,47.6,5.67,628.65,
SOL-1071060,SO-734264,MP-1008,9,24.99,3.64,216.71,
SOL-1071061,SO-734264,MP-1064,20,28.02,6.02,526.68,
SOL-1071062,SO-734265,MP-1117,22,39.05,14.06,738.32,
SOL-1071063,SO-734265,MP-1013,33,34.35,13.16,984.34,
SOL-1071064,SO-734265,MP-1072,12,33.85,16.16,340.57,
SOL-1071065,SO-734265,MP-1018,32,33.92,13.87,934.87,
SOL-1071066,SO-734265,MP-1111,12,29.25,14.52,300.02,
SOL-1071067,SO-734266,MP-1097,18,29.97,7.63,498.28,
SOL-1071068,SO-734266,MP-1008,10,24.9,7.72,229.78,
SOL-1071069,SO-734266,MP-1030,20,34.64,7.99,637.42,
SOL-1071070,SO-734266,MP-1066,13,19.82,6.1,241.94,
SOL-1071071,SO-734266,MP-1099,23,11.76,7.29,250.76,
SOL-1071072,SO-734267,MP-1021,10,31.17,6.42,291.69,
SOL-1071073,SO-734267,MP-1043,7,10.85,6.14,71.28,
SOL-1071074,SO-734267,MP-1051,8,46.99,6.97,349.73,
SOL-1071075,SO-734267,MP-1061,10,28.44,5.89,267.64,
SOL-1071076,SO-734267,MP-1102,5,21.05,6.74,98.16,
SOL-1071077,SO-734268,MP-1001,56,16.55,10.36,830.82,
SOL-1071078,SO-734268,MP-1090,81,25.83,11.21,1857.65,
SOL-1071079,SO-734268,MP-1030,44,34.57,12.14,1336.42,
SOL-1071080,SO-734268,MP-1129,49,30.76,10.69,1346.17,
SOL-1071081,SO-734269,MP-1114,10,40.17,14.03,345.33,
SOL-1071082,SO-734269,MP-1056,20,33.06,14.18,567.41,
SOL-1071083,SO-734269,MP-1086,12,28.33,14.61,290.3,
SOL-1071084,SO-734269,MP-1128,17,33.43,14.67,484.91,
SOL-1071085,SO-734269,MP-1020,29,25.32,14.19,630.08,
SOL-1071086,SO-734270,MP-1045,22,28.84,11.31,562.71,
SOL-1071087,SO-734270,MP-1103,31,22.12,12.14,602.5,
SOL-1071088,SO-734270,MP-1051,35,46.93,12.66,1434.62,
SOL-1071089,SO-734270,MP-1116,15,41.69,10.94,556.91,
SOL-1071090,SO-734270,MP-1016,9,28.42,11.84,225.5,
SOL-1071091,SO-734270,MP-1106,18,11.32,10.3,182.77,
SOL-1071092,SO-734270,MP-1018,27,34.54,11.95,821.14,
SOL-1071093,SO-734271,MP-1054,14,36.18,11.21,449.72,
SOL-1071094,SO-734271,MP-1008,15,25,11.16,333.13,
SOL-1071095,SO-734271,MP-1131,15,29.86,10.89,399.14,
SOL-1071096,SO-734271,MP-1046,12,33.74,11.18,359.61,
SOL-1071097,SO-734271,MP-1048,15,28.64,9.72,387.84,
SOL-1071098,SO-734272,MP-1110,10,35.12,2.86,341.16,
SOL-1071099,SO-734272,MP-1057,11,28.88,2.42,310,
SOL-1071100,SO-734272,MP-1012,10,17.98,1.64,176.85,
SOL-1071101,SO-734272,MP-1102,12,21.02,2.21,246.66,
SOL-1071102,SO-734272,MP-1098,12,11.13,3.64,128.7,
SOL-1071103,SO-734273,MP-1008,17,24.41,10.94,369.56,
SOL-1071104,SO-734273,MP-1020,13,24.35,10.06,284.72,
SOL-1071105,SO-734273,MP-1018,26,34.68,11.38,799.09,
SOL-1071106,SO-734273,MP-1042,12,10.75,9.31,116.99,
SOL-1071107,SO-734273,MP-1015,22,31.12,10.12,615.36,
SOL-1071108,SO-734274,MP-1067,32,17.85,7.11,530.6,
SOL-1071109,SO-734274,MP-1039,31,26.9,5.44,788.55,
SOL-1071110,SO-734274,MP-1094,22,42.55,4.63,892.74,
SOL-1071111,SO-734275,MP-1019,7,27.56,4.2,184.82,
SOL-1071112,SO-734275,MP-1024,6,27.79,5.69,157.26,
SOL-1071113,SO-734275,MP-1018,13,34.19,5.7,419.13,
SOL-1071114,SO-734275,MP-1007,15,22.03,3.98,317.31,
SOL-1071115,SO-734276,MP-1006,16,26.23,12.65,366.61,
SOL-1071116,SO-734276,MP-1059,16,23.83,12.23,334.65,
SOL-1071117,SO-734276,MP-1005,9,25.53,12.08,202.01,
SOL-1071118,SO-734276,MP-1009,22,17.85,12.71,342.81,
SOL-1071119,SO-734277,MP-1052,15,63.56,11.29,845.78,
SOL-1071120,SO-734277,MP-1043,21,10.83,9.88,204.95,
SOL-1071121,SO-734277,MP-1115,14,38.89,10.74,485.97,
SOL-1071122,SO-734277,MP-1051,20,47.47,10.7,847.8,
SOL-1071123,SO-734277,MP-1090,13,25.96,9.92,304.01,
SOL-1071124,SO-734277,MP-1019,26,27.42,11.26,632.63,
SOL-1071125,SO-734278,MP-1036,18,35.08,4.36,603.93,
SOL-1071126,SO-734278,MP-1039,28,27.1,3.13,735.03,
SOL-1071127,SO-734278,MP-1105,22,26.62,4.81,557.47,
SOL-1071128,SO-734278,MP-1005,17,25.76,2.73,425.96,
SOL-1071129,SO-734278,MP-1080,29,24.07,3.05,676.77,
SOL-1071130,SO-734279,MP-1039,26,26.76,5.79,655.45,
SOL-1071131,SO-734279,MP-1114,14,40.3,5.42,533.63,
SOL-1071132,SO-734279,MP-1011,10,28.57,5.93,268.75,
SOL-1071133,SO-734279,MP-1035,18,12.03,6.09,203.35,
SOL-1071134,SO-734279,MP-1043,9,10.76,5.37,91.64,
SOL-1071135,SO-734280,MP-1046,28,33.25,5.53,879.53,
SOL-1071136,SO-734280,MP-1098,12,11.34,4.64,129.77,
SOL-1071137,SO-734280,MP-1038,13,22.51,6.01,275.03,
SOL-1071138,SO-734280,MP-1043,13,10.66,7.08,128.76,
SOL-1071139,SO-734281,MP-1011,13,28.47,8.87,337.27,
SOL-1071140,SO-734281,MP-1095,12,44.17,10.1,476.53,
SOL-1071141,SO-734281,MP-1124,6,64.95,9.92,351.05,
SOL-1071142,SO-734281,MP-1082,10,28.28,9.02,257.28,
SOL-1071143,SO-734281,MP-1025,12,25.61,10.74,274.32,
SOL-1071144,SO-734281,MP-1043,26,10.76,8.16,256.94,
SOL-1071145,SO-734281,MP-1019,15,27.16,8.86,371.3,
SOL-1071146,SO-734282,MP-1011,32,28.35,14.15,778.83,
SOL-1071147,SO-734282,MP-1012,40,18.69,15.36,632.75,
SOL-1071148,SO-734282,MP-1007,37,22.12,13.81,705.42,
SOL-1071149,SO-734282,MP-1035,27,12.35,14.29,285.81,
SOL-1071150,SO-734282,MP-1055,24,41.52,15.92,837.79,
SOL-1071151,SO-734282,MP-1017,23,45.57,14.9,891.94,
SOL-1071152,SO-734283,MP-1043,15,11.07,8.39,152.12,
SOL-1071153,SO-734283,MP-1009,10,18.32,8.13,168.31,
SOL-1071154,SO-734283,MP-1104,6,26.5,7.44,147.18,
SOL-1071155,SO-734283,MP-1014,8,63.15,8.66,461.46,
SOL-1071156,SO-734283,MP-1036,12,35.74,9.05,390.06,
SOL-1071157,SO-734283,MP-1075,9,62.08,8.35,512.06,
SOL-1071158,SO-734284,MP-1012,13,18.19,1.81,232.19,
SOL-1071159,SO-734284,MP-1042,3,10.97,5.39,31.14,
SOL-1071160,SO-734284,MP-1110,7,34.47,3.95,231.77,
SOL-1071161,SO-734284,MP-1081,10,24.44,3.8,235.11,
SOL-1071162,SO-734285,MP-1006,22,26.65,12.4,513.57,
SOL-1071163,SO-734285,MP-1012,18,18.15,13.65,282.1,
SOL-1071164,SO-734285,MP-1003,7,17.13,14.33,102.73,
SOL-1071165,SO-734285,MP-1034,11,11.56,12.64,111.08,
SOL-1071166,SO-734285,MP-1029,13,38.62,14.56,428.95,
SOL-1071167,SO-734286,MP-1116,13,41.65,10.29,485.75,
SOL-1071168,SO-734286,MP-1059,14,24.13,10.66,301.81,
SOL-1071169,SO-734286,MP-1017,8,44.31,11.61,313.34,
SOL-1071170,SO-734286,MP-1095,14,45.41,12.49,556.31,
SOL-1071171,SO-734286,MP-1038,22,22.87,9.93,453.19,
SOL-1071172,SO-734287,MP-1008,14,25.25,3.57,340.9,
SOL-1071173,SO-734287,MP-1017,13,44.93,4.05,560.44,
SOL-1071174,SO-734287,MP-1057,13,28.86,3.92,360.48,
SOL-1071175,SO-734287,MP-1010,11,18.56,6.84,190.2,
SOL-1071176,SO-734287,MP-1105,10,26.62,4.64,253.86,
SOL-1071177,SO-734287,MP-1034,7,11.65,3.34,78.82,
SOL-1071178,SO-734288,MP-1008,7,24.11,9.63,152.52,
SOL-1071179,SO-734288,MP-1043,24,10.81,11.95,228.43,
SOL-1071180,SO-734288,MP-1059,12,23.89,11.26,254.39,
SOL-1071181,SO-734288,MP-1130,19,28.57,11.82,478.69,
SOL-1071182,SO-734288,MP-1006,30,26.79,10.79,716.97,
SOL-1071183,SO-734289,MP-1029,18,38.51,4.81,659.84,
SOL-1071184,SO-734289,MP-1116,9,42.25,4.38,363.59,
SOL-1071185,SO-734289,MP-1125,13,64.09,5.84,784.52,
SOL-1071186,SO-734289,MP-1083,7,30.51,4.13,204.75,
SOL-1071187,SO-734290,MP-1019,24,27.27,9.92,589.55,
SOL-1071188,SO-734290,MP-1043,7,10.76,11.99,66.29,
SOL-1071189,SO-734290,MP-1018,20,34.06,9.87,613.95,
SOL-1071190,SO-734290,MP-1015,24,31.6,10.32,680.13,
SOL-1071191,SO-734291,MP-1114,14,40.04,10.82,499.9,
SOL-1071192,SO-734291,MP-1109,6,10.4,8.75,56.94,
SOL-1071193,SO-734291,MP-1017,13,45.18,11.14,521.91,
SOL-1071194,SO-734291,MP-1076,15,29.56,10.32,397.66,
SOL-1071195,SO-734291,MP-1039,11,27.72,11.94,268.5,
SOL-1071196,SO-734291,MP-1127,19,72.04,10.95,1218.91,
SOL-1071197,SO-734292,MP-1016,10,28.38,12.82,247.41,
SOL-1071198,SO-734292,MP-1078,11,39.85,10.56,392.07,
SOL-1071199,SO-734292,MP-1008,13,24.98,12.25,284.96,
SOL-1071200,SO-734292,MP-1038,10,23.12,10.94,205.91,
SOL-1071201,SO-734293,MP-1117,8,39.52,9.5,286.12,
SOL-1071202,SO-734293,MP-1051,8,47.16,8.31,345.93,
SOL-1071203,SO-734293,MP-1042,5,11.21,8.3,51.4,
SOL-1071204,SO-734293,MP-1107,10,11.95,8.36,109.51,
SOL-1071205,SO-734293,MP-1044,4,21.13,8.8,77.08,
SOL-1071206,SO-734293,MP-1125,7,63.14,7.81,407.46,
SOL-1071207,SO-734293,MP-1029,8,38.52,9.31,279.48,
SOL-1071208,SO-734294,MP-1038,14,23.02,12.22,282.91,
SOL-1071209,SO-734294,MP-1034,8,11.62,13.18,80.71,
SOL-1071210,SO-734294,MP-1026,6,27.72,12.05,146.29,
SOL-1071211,SO-734294,MP-1131,25,30.59,11.81,674.46,
SOL-1071212,SO-734294,MP-1022,12,20.02,12,211.4,
SOL-1071213,SO-734294,MP-1113,20,35.03,12.64,612.06,
SOL-1071214,SO-734294,MP-1014,13,61.25,12.55,696.29,
SOL-1071215,SO-734294,MP-1012,7,18.1,12.04,111.45,
SOL-1071216,SO-734295,MP-1089,16,25.7,3.8,395.56,
SOL-1071217,SO-734295,MP-1031,26,46.23,3.18,"1,163.70",
SOL-1071218,SO-734295,MP-1079,12,42.27,4.36,485.13,
SOL-1071219,SO-734295,MP-1119,10,36.25,4.13,347.55,
SOL-1071220,SO-734296,MP-1075,11,61.59,4.72,645.5,
SOL-1071221,SO-734296,MP-1035,24,12.11,4.42,277.8,
SOL-1071222,SO-734296,MP-1043,16,10.97,7.07,163.11,
SOL-1071223,SO-734296,MP-1018,13,34.43,4.81,426.07,
SOL-1071224,SO-734296,MP-1016,7,29.28,5.4,193.88,
SOL-1071225,SO-734297,MP-1018,25,33.8,13.2,733.46,
SOL-1071226,SO-734297,MP-1116,16,41.64,14.01,572.88,
SOL-1071227,SO-734297,MP-1114,12,39.71,13.92,410.19,
SOL-1071228,SO-734297,MP-1004,57,12.95,13.82,636.13,
SOL-1071229,SO-734297,MP-1037,23,25.51,13.26,508.91,
SOL-1071230,SO-734297,MP-1022,31,19.61,12.91,529.46,
SOL-1071231,SO-734298,MP-1002,10,23.35,13.43,202.14,
SOL-1071232,SO-734298,MP-1042,15,10.72,12.45,140.79,
SOL-1071233,SO-734298,MP-1001,24,16.51,13.8,341.56,
SOL-1071234,SO-734298,MP-1020,15,25,13.72,323.56,
SOL-1071235,SO-734298,MP-1123,10,33.44,12.49,292.63,
SOL-1071236,SO-734299,MP-1004,27,12.98,10.4,314.03,
SOL-1071237,SO-734299,MP-1035,25,12.16,9.9,273.91,
SOL-1071238,SO-734299,MP-1038,9,23.76,9.73,193.03,
SOL-1071239,SO-734299,MP-1001,35,16.17,10.78,504.93,
SOL-1071240,SO-734299,MP-1018,22,34.78,9.86,689.75,
SOL-1071241,SO-734299,MP-1024,15,27.91,10.57,374.38,
SOL-1071242,SO-734299,MP-1115,26,39.29,11.02,908.93,
SOL-1071243,SO-734300,MP-1001,38,16.51,15.12,532.53,
SOL-1071244,SO-734300,MP-1012,14,18.12,15.44,214.51,
SOL-1071245,SO-734300,MP-1037,21,24.86,13.99,449.01,
SOL-1071246,SO-734300,MP-1004,22,12.95,13.82,245.52,
SOL-1071247,SO-734300,MP-1047,26,40.98,14.34,912.64,
SOL-1071248,SO-734300,MP-1014,16,61.02,14.22,837.53,
SOL-1071249,SO-734301,MP-1002,18,23.72,12.3,374.42,
SOL-1071250,SO-734301,MP-1091,10,45.54,12.65,397.81,
SOL-1071251,SO-734301,MP-1110,13,34.89,11.66,400.67,
SOL-1071252,SO-734301,MP-1012,17,18.01,12.74,267.15,
SOL-1071253,SO-734302,MP-1037,21,24.98,15.08,445.46,
SOL-1071254,SO-734302,MP-1008,24,24.47,14.28,503.43,
SOL-1071255,SO-734302,MP-1012,13,18,15.44,197.87,
SOL-1071256,SO-734302,MP-1073,17,35.18,12.96,520.54,
SOL-1071257,SO-734302,MP-1001,18,16.22,13.36,252.96,
SOL-1071258,SO-734302,MP-1002,21,23.47,14.98,419.05,
SOL-1071259,SO-734303,MP-1021,11,30.14,4.75,315.8,
SOL-1071260,SO-734303,MP-1098,10,11.44,5.94,107.61,
SOL-1071261,SO-734304,MP-1077,26,27.62,9.84,647.43,
SOL-1071262,SO-734304,MP-1038,26,23.04,10.48,536.26,
SOL-1071263,SO-734304,MP-1019,34,27.14,10.53,825.6,
SOL-1071264,SO-734304,MP-1037,36,25,11.2,799.2,
SOL-1071265,SO-734304,MP-1025,28,25.99,10.57,650.77,
SOL-1071266,SO-734305,MP-1102,13,20.75,4.2,258.43,
SOL-1071267,SO-734305,MP-1036,11,36.45,2.55,390.74,
SOL-1071268,SO-734306,MP-1081,24,24.29,10.72,520.46,
SOL-1071269,SO-734306,MP-1036,36,35.35,9.86,1147.11,
SOL-1071270,SO-734306,MP-1038,62,22.78,11.06,1256.19,
SOL-1071271,SO-734306,MP-1118,33,40.25,11.05,1181.43,
SOL-1071272,SO-734306,MP-1115,30,39.02,9.86,1055.14,
SOL-1071273,SO-734306,MP-1045,39,27.93,11.24,966.86,
SOL-1071274,SO-734306,MP-1117,63,39.01,9.74,"2,218.33",
SOL-1071275,SO-734307,MP-1037,11,25.25,5.61,262.16,
SOL-1071276,SO-734307,MP-1085,13,27.16,6.19,331.23,
SOL-1071277,SO-734307,MP-1114,12,40.49,5.39,459.71,
SOL-1071278,SO-734307,MP-1074,11,64.89,6.61,666.59,
SOL-1071279,SO-734307,MP-1118,21,39.69,5.39,788.53,
SOL-1071280,SO-734308,MP-1037,-5,24.85,11.88,-111.68,
SOL-1071281,SO-734308,MP-1011,-7,28.69,12.97,-172.29,
SOL-1071282,SO-734308,MP-1029,-6,37.63,12.75,-196.99,
SOL-1071283,SO-734308,MP-1010,-4,17.82,12.64,-56.05,
SOL-1071284,SO-734308,MP-1031,-9,45.88,10.71,-356.4,
SOL-1071285,SO-734308,MP-1103,-5,22.03,12.47,-92.56,
SOL-1071286,SO-734309,MP-1103,10,22.29,3.38,215.37,
SOL-1071287,SO-734309,MP-1116,10,42.4,3.87,407.6,
SOL-1071288,SO-734309,MP-1047,8,41.54,3.24,321.54,
SOL-1071289,SO-734309,MP-1019,9,27.4,3.63,237.65,
SOL-1071290,SO-734309,MP-1017,13,45.79,4.99,565.54,
SOL-1071291,SO-734309,MP-1006,10,26.06,4.67,248.42,
SOL-1071292,SO-734310,MP-1080,12,23.62,15,240.92,
SOL-1071293,SO-734310,MP-1064,21,27.22,15.4,483.58,
SOL-1071294,SO-734310,MP-1001,31,16.31,14.97,429.94,
SOL-1071295,SO-734310,MP-1008,36,25.08,15.83,759.99,
SOL-1071296,SO-734310,MP-1021,11,30.68,15,286.85,
SOL-1071297,SO-734310,MP-1041,19,31.16,14.93,503.65,
SOL-1071298,SO-734311,MP-1029,26,38.42,10.44,894.65,
SOL-1071299,SO-734311,MP-1013,35,34.48,9.84,1088.03,
SOL-1071300,SO-734311,MP-1045,37,28.35,11.99,923.2,
SOL-1071301,SO-734311,MP-1022,53,19.86,9.51,952.51,
SOL-1071302,SO-734311,MP-1020,26,25.05,11.69,575.19,
SOL-1071303,SO-734311,MP-1107,28,11.99,10.93,299.01,
SOL-1071304,SO-734311,MP-1129,18,30.9,10.79,496.19,
SOL-1071305,SO-734311,MP-1046,19,33.2,10.96,561.64,
SOL-1071306,SO-734312,MP-1064,13,26.85,12.17,306.58,
SOL-1071307,SO-734312,MP-1034,7,11.46,14.31,68.74,
SOL-1071308,SO-734312,MP-1052,9,62.65,11.76,497.54,
SOL-1071309,SO-734312,MP-1088,17,25.34,12.22,378.15,
SOL-1071310,SO-734312,MP-1008,12,24.55,12.18,258.73,
SOL-1071311,SO-734313,MP-1012,28,18.12,10.36,454.82,
SOL-1071312,SO-734313,MP-1116,15,42.43,10.3,570.92,
SOL-1071313,SO-734313,MP-1085,21,26.66,11.57,495.11,
SOL-1071314,SO-734313,MP-1032,26,32.65,9.47,768.49,
SOL-1071315,SO-734313,MP-1107,39,11.99,11.57,413.49,
SOL-1071316,SO-734313,MP-1020,50,24.97,12.01,1098.55,
SOL-1071317,SO-734313,MP-1097,48,30.15,10.91,1289.36,
SOL-1071318,SO-734314,MP-1032,19,32.84,8.27,572.33,
SOL-1071319,SO-734314,MP-1016,5,28.74,8.34,131.71,
SOL-1071320,SO-734314,MP-1025,6,25.56,9.38,138.98,
SOL-1071321,SO-734314,MP-1115,15,39.39,8.11,542.91,
SOL-1071322,SO-734315,MP-1035,8,11.91,5.36,90.17,
SOL-1071323,SO-734315,MP-1006,13,26.37,5.28,324.72,
SOL-1071324,SO-734315,MP-1012,7,17.97,6.63,117.44,
SOL-1071325,SO-734315,MP-1075,13,62.78,5.11,774.44,
SOL-1071326,SO-734315,MP-1116,12,41.65,6.52,467.19,
SOL-1071327,SO-734315,MP-1111,14,28.69,4.79,382.44,
SOL-1071328,SO-734316,MP-1010,22,18.05,5.25,376.24,
SOL-1071329,SO-734316,MP-1095,18,44.83,5.82,760.01,
SOL-1071330,SO-734316,MP-1045,7,28.65,3.48,193.58,
SOL-1071331,SO-734316,MP-1103,12,22.61,4.55,258.98,
SOL-1071332,SO-734316,MP-1056,14,33.14,3.9,445.86,
SOL-1071333,SO-734317,MP-1002,11,23.52,14.35,221.59,
SOL-1071334,SO-734317,MP-1126,22,70.11,14.33,1321.36,
SOL-1071335,SO-734317,MP-1014,17,61.73,14.24,899.93,
SOL-1071336,SO-734317,MP-1037,18,25.28,12.44,398.45,
SOL-1071337,SO-734317,MP-1129,9,30.41,13.57,236.55,
SOL-1071338,SO-734318,MP-1012,16,17.93,4.64,273.56,
SOL-1071339,SO-734318,MP-1037,15,24.94,4.74,356.38,
SOL-1071340,SO-734318,MP-1048,14,28.16,4.3,377.3,
SOL-1071341,SO-734318,MP-1062,12,24.63,4.64,281.85,
SOL-1071342,SO-734318,MP-1051,13,47.13,4.53,584.95,
SOL-1071343,SO-734318,MP-1042,12,11.03,4.02,127.04,
SOL-1071344,SO-734319,MP-1035,33,12.14,11.31,355.32,
SOL-1071345,SO-734319,MP-1090,23,25.53,10.16,527.53,
SOL-1071346,SO-734319,MP-1055,14,41.85,11.27,519.85,
SOL-1071347,SO-734319,MP-1051,25,47.58,11.96,"1,047.18",
SOL-1071348,SO-734319,MP-1057,32,28.34,11.48,802.77,
SOL-1071349,SO-734319,MP-1052,21,63.34,12.44,"1,164.67",
SOL-1071350,SO-734320,MP-1062,24,24.58,11.59,521.55,
SOL-1071351,SO-734320,MP-1037,19,25.42,11.19,428.94,
SOL-1071352,SO-734320,MP-1077,30,27.68,11.11,738.18,
SOL-1071353,SO-734320,MP-1021,19,31.13,12.75,516.07,
SOL-1071354,SO-734320,MP-1019,20,27.23,12.1,478.68,
SOL-1071355,SO-734320,MP-1008,13,24.51,10.42,285.44,
SOL-1071356,SO-734321,MP-1014,18,61.74,10.44,995.33,
SOL-1071357,SO-734321,MP-1076,16,29.36,11.32,416.59,
SOL-1071358,SO-734321,MP-1022,21,19.87,10.43,373.76,
SOL-1071359,SO-734321,MP-1111,22,28.44,12.29,548.76,
SOL-1071360,SO-734321,MP-1107,12,11.89,11.91,125.68,
SOL-1071361,SO-734322,MP-1043,21,10.88,13.49,197.65,
SOL-1071362,SO-734322,MP-1098,43,11.01,13.02,411.79,
SOL-1071363,SO-734322,MP-1023,9,27.07,14.46,208.4,
SOL-1071364,SO-734322,MP-1106,34,11.23,13.5,330.27,
SOL-1071365,SO-734322,MP-1059,14,23.79,12.89,290.13,
SOL-1071366,SO-734322,MP-1118,21,39.77,14.34,715.41,
SOL-1071367,SO-734322,MP-1108,9,10.86,14.21,83.85,
SOL-1071368,SO-734323,MP-1102,17,21.29,4.5,345.65,
SOL-1071369,SO-734323,MP-1039,6,27.2,4.9,155.2,
SOL-1071370,SO-734323,MP-1064,11,27.5,4.2,289.81,
SOL-1071371,SO-734323,MP-1074,14,65.52,4.12,879.53,
SOL-1071372,SO-734323,MP-1038,22,22.56,5.14,470.83,
SOL-1071373,SO-734324,MP-1022,27,20.23,15.93,459.19,
SOL-1071374,SO-734324,MP-1027,43,25.66,15.22,935.41,
SOL-1071375,SO-734324,MP-1004,50,12.43,15.61,524.45,
SOL-1071376,SO-734324,MP-1023,23,27.28,15.39,530.88,
SOL-1071377,SO-734325,MP-1027,33,25.39,16.92,696.08,
SOL-1071378,SO-734325,MP-1007,22,21.95,15.64,407.4,
SOL-1071379,SO-734325,MP-1116,14,41.89,16.49,489.75,
SOL-1071380,SO-734325,MP-1012,25,18.07,16.53,377.05,
SOL-1071381,SO-734325,MP-1023,30,27.82,15.69,703.64,
SOL-1071382,SO-734325,MP-1073,12,35.51,13.75,367.53,
SOL-1071383,SO-734325,MP-1001,28,16.23,16.53,379.3,
SOL-1071384,SO-734326,MP-1128,37,34.07,13.89,1085.43,
SOL-1071385,SO-734326,MP-1089,17,24.97,13.06,369.06,
SOL-1071386,SO-734326,MP-1001,22,16.16,12.22,312.08,
SOL-1071387,SO-734326,MP-1048,22,28.84,12.66,554.17,
SOL-1071388,SO-734327,MP-1018,18,34.23,4.51,588.38,
SOL-1071389,SO-734327,MP-1037,28,25.29,4.26,677.95,
