order_line_id,order_id,sku,quantity,unit_price,discount_pct,line_revenue,promo_id
SOL-1032953,SO-726701,MP-1011,7,255.17,6.63,1667.78,
SOL-1032954,SO-726701,MP-1050,5,293.86,5.32,1391.12,
SOL-1032955,SO-726701,MP-1015,9,288.9,5.5,2456.98,
SOL-1032956,SO-726702,MP-1023,14,242.11,11.25,"3,008.10",
SOL-1032957,SO-726702,MP-1052,7,571.47,11.67,"3,533.59",
SOL-1032958,SO-726702,MP-1055,10,379.37,11.38,3361.81,
SOL-1032959,SO-726702,MP-1075,12,558.83,10.15,6025.39,
SOL-1032960,SO-726702,MP-1020,10,221.25,11,1969.22,
SOL-1032961,SO-726702,MP-1114,10,362.38,10.18,3254.91,
SOL-1032962,SO-726703,MP-1105,6,241.84,4.92,1379.72,
SOL-1032963,SO-726703,MP-1116,16,382.1,4.01,5868.34,
SOL-1032964,SO-726703,MP-1047,12,368.53,4.79,4210.43,
SOL-1032965,SO-726703,MP-1050,16,291.68,5.21,4423.6,
SOL-1032966,SO-726704,MP-1012,6,161.48,4,930.09,
SOL-1032967,SO-726704,MP-1116,6,370.44,2.16,2174.59,
SOL-1032968,SO-726704,MP-1024,3,248.85,1.74,733.58,
SOL-1032969,SO-726704,MP-1014,4,553.2,3.8,"2,128.82",
SOL-1032970,SO-726704,MP-1037,12,223.4,3.45,2588.32,
SOL-1032971,SO-726704,MP-1071,4,173.23,3.25,670.42,
SOL-1032972,SO-726705,MP-1039,16,249.71,6.24,3746.01,
SOL-1032973,SO-726705,MP-1056,14,293.76,4.6,3923.31,
SOL-1032974,SO-726705,MP-1116,22,380.52,3.81,8052.44,
SOL-1032975,SO-726705,MP-1030,26,320.67,4.05,7999.8,
SOL-1032976,SO-726705,MP-1016,7,248.49,3.78,1673.71,
SOL-1032977,SO-726705,MP-1012,14,163.13,5.3,2162.77,
SOL-1032978,SO-726706,MP-1094,-3,380.91,10.94,-1017.75,
SOL-1032979,SO-726706,MP-1065,-1,240.13,11.5,-255.01,
SOL-1032980,SO-726706,MP-1129,-2,276.15,11.46,-513.47,
SOL-1032981,SO-726706,MP-1017,-3,399.58,9.6,-975.27,
SOL-1032982,SO-726706,MP-1032,-2,288.02,12.03,-456.09,
SOL-1032983,SO-726706,MP-1109,-2,93.58,11.09,-174.73,
SOL-1032984,SO-726707,MP-1034,11,105.76,4.54,1110.54,
SOL-1032985,SO-726707,MP-1045,10,263.02,4.07,2523.27,
SOL-1032986,SO-726707,MP-1020,8,217.99,4.55,1664.49,
SOL-1032987,SO-726708,MP-1008,21,218.61,11.76,4050.89,
SOL-1032988,SO-726708,MP-1002,28,211.86,10.49,5309.88,
SOL-1032989,SO-726708,MP-1012,26,161.86,10.82,"3,753.18",
SOL-1032990,SO-726708,MP-1033,21,382.68,11.94,7076.43,
SOL-1032991,SO-726708,MP-1124,24,605.81,10.08,13073.35,
SOL-1032992,SO-726708,MP-1037,18,227.59,11.05,3644.07,
SOL-1032993,SO-726708,MP-1073,24,322.55,11.16,6877.58,
SOL-1032994,SO-726709,MP-1005,30,235.89,15.44,5983.82,
SOL-1032995,SO-726709,MP-1020,25,224.27,14.39,"4,799.78",
SOL-1032996,SO-726709,MP-1074,19,573.67,13.95,9379.69,
SOL-1032997,SO-726709,MP-1009,10,160.28,15.82,1349.29,
SOL-1032998,SO-726710,MP-1115,12,350.19,2.92,4079.37,
SOL-1032999,SO-726710,MP-1019,8,247.49,1.69,1946.53,
SOL-1033000,SO-726710,MP-1057,10,256.02,2.31,2501.07,
SOL-1033001,SO-726710,MP-1017,6,398.78,1.64,2353.41,
SOL-1033002,SO-726711,MP-1011,7,261.46,2.8,1778.9,
SOL-1033003,SO-726711,MP-1027,5,230.41,1.76,1131.78,
SOL-1033004,SO-726711,MP-1038,8,204.88,1.36,1616.82,
SOL-1033005,SO-726712,MP-1115,18,353.59,2.09,6231.67,
SOL-1033006,SO-726712,MP-1019,16,243.93,2.19,3817.54,
SOL-1033007,SO-726712,MP-1057,8,254.44,2.74,1979.65,
SOL-1033008,SO-726712,MP-1043,15,97.83,1.52,1445.1,
SOL-1033009,SO-726713,MP-1047,19,366.58,14.02,5988.69,
SOL-1033010,SO-726713,MP-1103,16,203.33,13.91,2800.73,
SOL-1033011,SO-726713,MP-1014,16,560.5,15.45,7582.72,
SOL-1033012,SO-726713,MP-1110,29,316.63,12.35,8048.65,
SOL-1033013,SO-726714,MP-1041,13,282.95,3.57,3546.97,
SOL-1033014,SO-726714,MP-1080,12,216.99,5.25,2467.27,
SOL-1033015,SO-726714,MP-1037,24,226.05,3.6,5229.93,
SOL-1033016,SO-726714,MP-1038,8,207.69,5.89,"1,563.69",
SOL-1033017,SO-726714,MP-1043,29,97.68,4.22,2713.27,
SOL-1033018,SO-726715,MP-1033,11,399.2,4.71,4184.43,
SOL-1033019,SO-726715,MP-1047,14,371.04,5.18,4925.28,
SOL-1033020,SO-726715,MP-1035,9,110.48,3.94,955.1,
SOL-1033021,SO-726716,MP-1012,25,163.97,12.34,3593.29,
SOL-1033022,SO-726716,MP-1079,28,386.37,10.13,9721.96,
SOL-1033023,SO-726716,MP-1020,40,224.3,10.21,8055.76,
SOL-1033024,SO-726716,MP-1111,20,259.39,10.88,"4,623.17",
SOL-1033025,SO-726716,MP-1064,31,243.13,11.68,6657.05,
SOL-1033026,SO-726716,MP-1054,36,326.59,11.68,10384.05,
SOL-1033027,SO-726716,MP-1032,14,291.16,10.91,3631.46,
SOL-1033028,SO-726717,MP-1108,9,96.31,5.71,817.29,
SOL-1033029,SO-726717,MP-1009,12,161.99,5.14,1844.04,
SOL-1033030,SO-726717,MP-1079,11,386.79,5.42,4024.06,
SOL-1033031,SO-726717,MP-1018,14,303.33,5.67,4005.87,
SOL-1033032,SO-726717,MP-1043,7,98.29,5.77,648.33,
SOL-1033033,SO-726718,MP-1120,21,312.5,9.13,5963.54,
SOL-1033034,SO-726718,MP-1079,13,383.56,9.57,4508.87,
SOL-1033035,SO-726718,MP-1018,27,303.78,9.83,"7,396.08",
SOL-1033036,SO-726718,MP-1032,17,294.24,9.86,4508.83,
SOL-1033037,SO-726719,MP-1005,30,234.46,15.58,5937.89,
SOL-1033038,SO-726719,MP-1058,13,287.04,16.36,3121.17,
SOL-1033039,SO-726719,MP-1008,30,219.27,15.71,5544.87,
SOL-1033040,SO-726719,MP-1040,11,232.43,17.82,2101.15,
SOL-1033041,SO-726719,MP-1029,21,343.56,13.84,6216.4,
SOL-1033042,SO-726720,MP-1020,18,223.2,4.24,3847.26,
SOL-1033043,SO-726720,MP-1051,19,426.12,2.5,7893.66,
SOL-1033044,SO-726720,MP-1106,20,102.33,2.75,1990.33,
SOL-1033045,SO-726720,MP-1111,31,256.43,1.21,7852.82,
SOL-1033046,SO-726720,MP-1130,15,253.68,1.42,3751.06,
SOL-1033047,SO-726720,MP-1019,20,245.99,3.37,4753.92,
SOL-1033048,SO-726721,MP-1117,37,357.78,5.37,12526.46,
SOL-1033049,SO-726721,MP-1099,7,103.7,5.87,683.28,
SOL-1033050,SO-726721,MP-1028,6,382.24,4.93,"2,180.44",
SOL-1033051,SO-726721,MP-1119,12,328.17,5.59,3717.77,
SOL-1033052,SO-726721,MP-1047,14,366.38,3.9,4929.14,
SOL-1033053,SO-726722,MP-1083,14,274.08,4.49,3664.97,
SOL-1033054,SO-726722,MP-1106,23,102.8,2.96,2294.36,
SOL-1033055,SO-726722,MP-1040,17,239,2.51,"3,961.02",
SOL-1033056,SO-726722,MP-1110,14,311.06,4.03,4179.31,
SOL-1033057,SO-726722,MP-1032,22,288.41,4.28,6073.5,
SOL-1033058,SO-726723,MP-1038,19,209.79,2.93,3869.26,
SOL-1033059,SO-726723,MP-1082,11,255.98,2.59,2742.71,
SOL-1033060,SO-726723,MP-1037,17,223.04,3.46,3660.52,
SOL-1033061,SO-726723,MP-1076,12,267.14,1.6,3154.32,
SOL-1033062,SO-726723,MP-1098,27,102.26,1.56,2718.07,
SOL-1033063,SO-726724,MP-1008,12,220.91,2.31,2589.79,
SOL-1033064,SO-726724,MP-1025,11,225.9,1.99,2435.56,
SOL-1033065,SO-726724,MP-1048,22,258.73,1.77,5591.13,
SOL-1033066,SO-726724,MP-1001,5,147.96,3.32,715.21,
SOL-1033067,SO-726725,MP-1115,26,347.52,11.55,7992.05,
SOL-1033068,SO-726725,MP-1025,18,228.44,11.59,3635.52,
SOL-1033069,SO-726725,MP-1048,14,256.05,10.3,3215.47,
SOL-1033070,SO-726725,MP-1036,22,318.79,12.01,6171.14,
SOL-1033071,SO-726725,MP-1116,29,375.14,10.49,9738.16,
SOL-1033072,SO-726725,MP-1008,24,224.27,11.86,4744.1,
SOL-1033073,SO-726726,MP-1057,9,257.2,3.74,2228.27,
SOL-1033074,SO-726726,MP-1023,32,245.41,5.65,7409.31,
SOL-1033075,SO-726726,MP-1020,32,221.82,3.44,6854.32,
SOL-1033076,SO-726726,MP-1014,23,550.51,4.77,12057.73,
SOL-1033077,SO-726726,MP-1063,9,204.63,5.29,1744.3,
SOL-1033078,SO-726727,MP-1041,7,283.53,3.57,1913.81,
SOL-1033079,SO-726727,MP-1099,6,103.28,4.73,590.34,
SOL-1033080,SO-726727,MP-1086,18,261.26,3.98,4515.56,
SOL-1033081,SO-726727,MP-1048,9,259.18,3.66,"2,247.23",
SOL-1033082,SO-726727,MP-1012,15,159.93,4.33,2295.15,
SOL-1033083,SO-726728,MP-1036,22,319.24,3.38,6785.95,
SOL-1033084,SO-726728,MP-1096,16,289.52,4.22,4436.7,
SOL-1033085,SO-726728,MP-1040,16,230.9,3.49,3565.31,
SOL-1033086,SO-726728,MP-1007,18,194.83,3.67,3378.33,
SOL-1033087,SO-726728,MP-1017,21,406.16,4.98,"8,104.36",
SOL-1033088,SO-726728,MP-1115,9,354.02,3.8,3065.19,
SOL-1033089,SO-726729,MP-1011,17,255.71,13.07,3778.93,
SOL-1033090,SO-726729,MP-1014,11,552.47,13.41,5262.39,
SOL-1033091,SO-726729,MP-1119,18,326.02,14.48,5018.65,
SOL-1033092,SO-726729,MP-1038,32,203.1,13.94,5593.23,
SOL-1033093,SO-726730,MP-1018,13,314.06,13.59,3527.95,
SOL-1033094,SO-726730,MP-1004,31,115.03,14.41,3052.02,
SOL-1033095,SO-726730,MP-1011,15,254.86,14.06,3285.26,
SOL-1033096,SO-726730,MP-1014,33,557.49,13.38,15934.85,
SOL-1033097,SO-726730,MP-1060,15,224.18,12.47,"2,943.21",
SOL-1033098,SO-726731,MP-1069,20,155.92,13.96,2683.22,
SOL-1033099,SO-726731,MP-1085,56,242.91,12.51,11901.7,
SOL-1033100,SO-726731,MP-1013,36,308.83,10.83,9913.57,
SOL-1033101,SO-726731,MP-1102,30,188.11,11.55,4991.54,
SOL-1033102,SO-726732,MP-1110,8,308.79,3.68,2379.32,
SOL-1033103,SO-726732,MP-1020,20,224.28,1.59,4414.24,
SOL-1033104,SO-726732,MP-1012,23,160.24,3.49,3556.87,
SOL-1033105,SO-726732,MP-1112,11,290.78,3.33,3092.12,
SOL-1033106,SO-726732,MP-1035,15,109.27,4.28,1568.83,
SOL-1033107,SO-726733,MP-1013,8,313.94,5.47,2374.23,
SOL-1033108,SO-726733,MP-1035,8,108.89,5.99,818.96,
SOL-1033109,SO-726733,MP-1075,7,559.42,6.68,3654.28,
SOL-1033110,SO-726733,MP-1021,8,279.68,7.41,2071.56,
SOL-1033111,SO-726734,MP-1063,11,202.06,16.18,1863.12,
SOL-1033112,SO-726734,MP-1111,25,257.18,15.69,5420.93,
SOL-1033113,SO-726734,MP-1098,34,100.85,15.89,2884.15,
SOL-1033114,SO-726734,MP-1003,45,153.75,15.74,5830.05,
SOL-1033115,SO-726734,MP-1102,19,191.21,14.4,"3,109.77",
SOL-1033116,SO-726735,MP-1008,10,223.46,3.25,2162.06,
SOL-1033117,SO-726735,MP-1032,12,302.77,2.25,"3,551.53",
SOL-1033118,SO-726735,MP-1006,14,233.62,2.14,3200.85,
SOL-1033119,SO-726735,MP-1018,18,313.97,3.88,5431.99,
SOL-1033120,SO-726735,MP-1036,10,318.45,2.28,"3,111.93",
SOL-1033121,SO-726735,MP-1087,8,225.66,2.42,1761.6,
SOL-1033122,SO-726736,MP-1019,8,248.02,3.46,1915.59,
SOL-1033123,SO-726736,MP-1106,14,103.42,4.8,"1,378.43",
SOL-1033124,SO-726736,MP-1013,10,304.24,2.34,2971.19,
SOL-1033125,SO-726736,MP-1018,10,313.21,3.25,3030.22,
SOL-1033126,SO-726737,MP-1024,11,251.42,7.87,2548.06,
SOL-1033127,SO-726737,MP-1081,12,214.63,7.69,2377.61,
SOL-1033128,SO-726737,MP-1023,16,246.47,8.65,3602.29,
SOL-1033129,SO-726737,MP-1034,8,104.8,6.8,781.38,
SOL-1033130,SO-726737,MP-1077,12,252.32,7.99,2785.97,
SOL-1033131,SO-726737,MP-1018,17,308.73,8.29,4813.32,
SOL-1033132,SO-726738,MP-1082,15,258.01,3.66,"3,728.43",
SOL-1033133,SO-726738,MP-1099,9,103.46,3.58,897.79,
SOL-1033134,SO-726738,MP-1015,9,284.31,5.1,2428.21,
SOL-1033135,SO-726739,MP-1077,22,255.47,6.42,5259.24,
SOL-1033136,SO-726739,MP-1052,17,570.21,5.11,9198.32,
SOL-1033137,SO-726739,MP-1080,14,216.03,4.52,2887.65,
SOL-1033138,SO-726740,MP-1038,19,204.55,2.73,3780.4,
SOL-1033139,SO-726740,MP-1037,11,225.82,3.04,2408.39,
SOL-1033140,SO-726740,MP-1128,15,308.27,1.86,4538.16,
SOL-1033141,SO-726741,MP-1037,20,227.7,2.86,4423.53,
SOL-1033142,SO-726741,MP-1011,9,255.69,3.87,2212.04,
SOL-1033143,SO-726741,MP-1016,5,256.6,3.29,1240.78,
SOL-1033144,SO-726741,MP-1006,10,238.59,3.82,2294.84,
SOL-1033145,SO-726741,MP-1012,13,164.4,4.62,2038.48,
SOL-1033146,SO-726742,MP-1080,13,212.62,13.32,2395.88,
SOL-1033147,SO-726742,MP-1007,24,198.76,12.48,4174.72,
SOL-1033148,SO-726742,MP-1051,23,423.89,13.55,8428.57,
SOL-1033149,SO-726742,MP-1112,28,293.41,12.89,7156.62,
SOL-1033150,SO-726743,MP-1128,11,307.22,10.26,3032.66,
SOL-1033151,SO-726743,MP-1019,10,242.59,8.18,2227.57,
SOL-1033152,SO-726743,MP-1080,5,214.87,9.35,973.9,
SOL-1033153,SO-726743,MP-1037,13,227.35,8.23,2712.24,
SOL-1033154,SO-726743,MP-1012,12,161.66,9.13,1762.84,
SOL-1033155,SO-726743,MP-1057,11,257.51,9.14,2573.8,
SOL-1033156,SO-726743,MP-1077,7,253.69,9.86,1600.71,
SOL-1033157,SO-726743,MP-1064,13,250.6,9.23,"2,957.24",
SOL-1033158,SO-726744,MP-1006,31,239.48,3.69,7150.13,
SOL-1033159,SO-726744,MP-1090,25,234.07,3.9,5623.7,
SOL-1033160,SO-726744,MP-1125,11,570.57,2.01,6150.12,
SOL-1033161,SO-726744,MP-1036,10,321.87,3.57,3103.87,
SOL-1033162,SO-726745,MP-1055,14,377.14,9.76,4764.58,
SOL-1033163,SO-726745,MP-1005,15,234.57,10.97,3132.63,
SOL-1033164,SO-726745,MP-1039,14,245.17,8.62,3136.4,
SOL-1033165,SO-726745,MP-1110,22,312.99,10.84,6139.06,
SOL-1033166,SO-726745,MP-1010,11,165.26,10.64,1624.47,
SOL-1033167,SO-726746,MP-1116,12,382.13,5.13,4350.54,
SOL-1033168,SO-726746,MP-1012,10,157.81,4.1,1513.45,
SOL-1033169,SO-726746,MP-1118,9,358.73,6.38,3022.7,
SOL-1033170,SO-726747,MP-1052,12,574.92,12.73,6021.12,
SOL-1033171,SO-726747,MP-1043,10,97.38,12.22,854.83,
SOL-1033172,SO-726747,MP-1050,28,285.93,11.56,7080.53,
SOL-1033173,SO-726747,MP-1079,16,389.11,12.61,5440.89,
SOL-1033174,SO-726747,MP-1020,10,221.69,13.36,1920.67,
SOL-1033175,SO-726747,MP-1017,14,407.96,13.82,4922.09,
SOL-1033176,SO-726747,MP-1102,10,189.4,12.51,1657.1,
SOL-1033177,SO-726748,MP-1118,26,358.9,14.06,8019.64,
SOL-1033178,SO-726748,MP-1012,14,164.56,11.98,2027.86,
SOL-1033179,SO-726748,MP-1023,17,243.54,12.84,3608.58,
SOL-1033180,SO-726748,MP-1091,14,408.06,13,4970.05,
SOL-1033181,SO-726748,MP-1015,28,282.8,13.93,6815.19,
SOL-1033182,SO-726748,MP-1033,21,387.72,13.72,7025.33,
SOL-1033183,SO-726748,MP-1047,10,369,14.56,3152.92,
SOL-1033184,SO-726748,MP-1034,35,106.34,12.58,3253.67,
SOL-1033185,SO-726749,MP-1127,9,671.4,8.35,5538.06,
SOL-1033186,SO-726749,MP-1046,10,302.98,7.57,"2,800.54",
SOL-1033187,SO-726749,MP-1071,16,167.1,9.67,2415.1,
SOL-1033188,SO-726749,MP-1038,10,209.39,7.92,"1,928.17",
SOL-1033189,SO-726750,MP-1090,17,233.34,7.61,3664.74,
SOL-1033190,SO-726750,MP-1038,10,208.36,6.59,1946.25,
SOL-1033191,SO-726750,MP-1006,11,240.91,8.32,2429.66,
SOL-1033192,SO-726750,MP-1101,9,112.31,7.7,932.98,
SOL-1033193,SO-726751,MP-1075,29,542.76,11.29,13963.45,
SOL-1033194,SO-726751,MP-1047,19,371.82,11.02,6286.08,
SOL-1033195,SO-726751,MP-1025,21,232.78,9.77,4410.95,
SOL-1033196,SO-726751,MP-1081,22,216.77,11.27,4231.38,
SOL-1033197,SO-726751,MP-1008,13,221.34,10.69,2569.76,
SOL-1033198,SO-726751,MP-1037,32,230.59,10.3,6618.49,
SOL-1033199,SO-726751,MP-1128,13,306.86,12.07,3507.74,
SOL-1033200,SO-726751,MP-1080,12,212.29,10.26,2286.04,
SOL-1033201,SO-726752,MP-1035,10,109.73,11.34,972.81,
SOL-1033202,SO-726752,MP-1014,10,563.1,10.07,5064.14,
SOL-1033203,SO-726752,MP-1056,5,295.99,11.86,1304.49,
SOL-1033204,SO-726752,MP-1105,5,237.55,11.83,1047.21,
SOL-1033205,SO-726752,MP-1101,8,113,10.03,813.36,
SOL-1033206,SO-726752,MP-1037,16,228.03,10.88,3251.36,
SOL-1033207,SO-726752,MP-1008,6,222.45,10.87,1189.61,
SOL-1033208,SO-726752,MP-1059,10,208.38,11.85,1836.93,
SOL-1033209,SO-726753,MP-1006,24,239.66,11.38,5097.42,
SOL-1033210,SO-726753,MP-1008,56,221.92,8.7,11346.34,
SOL-1033211,SO-726753,MP-1056,68,299.75,10.85,18171.1,
SOL-1033212,SO-726753,MP-1018,43,312.24,9.36,12170.23,
SOL-1033213,SO-726753,MP-1012,48,159,9.53,6905.02,
SOL-1033214,SO-726753,MP-1116,38,377.24,10.17,12877.59,
SOL-1033215,SO-726753,MP-1104,36,241.08,9.1,7889.3,
SOL-1033216,SO-726754,MP-1052,19,574.02,10.67,9743.04,
SOL-1033217,SO-726754,MP-1061,14,259.87,9.35,3297.89,
SOL-1033218,SO-726754,MP-1037,14,225.57,10.21,2835.53,
SOL-1033219,SO-726754,MP-1064,9,247.27,8.27,2041.48,
SOL-1033220,SO-726754,MP-1049,22,322.84,10.48,6358.4,
SOL-1033221,SO-726754,MP-1085,20,245.32,12.12,4311.95,
SOL-1033222,SO-726754,MP-1027,5,225.51,10.36,1010.75,
SOL-1033223,SO-726754,MP-1070,8,158.33,9.55,1145.72,
SOL-1033224,SO-726755,MP-1047,18,364.66,12.62,5735.71,
SOL-1033225,SO-726755,MP-1042,15,101.19,13.5,"1,312.92",
SOL-1033226,SO-726755,MP-1012,16,162.87,14.08,2239.1,
SOL-1033227,SO-726755,MP-1086,24,257.19,12.46,5403.74,
SOL-1033228,SO-726756,MP-1016,-3,254.12,8.11,-630.49,
SOL-1033229,SO-726756,MP-1053,-8,593.97,8.19,-4417.19,
SOL-1033230,SO-726756,MP-1057,-10,255.08,8.13,-2319.99,
SOL-1033231,SO-726756,MP-1034,-6,106.24,7.19,-591.62,
SOL-1033232,SO-726756,MP-1032,-5,290.44,8.81,-1350.8,
SOL-1033233,SO-726756,MP-1108,-11,96.6,8.04,"-1,012.65",
SOL-1033234,SO-726756,MP-1017,-8,409.56,8.41,-2813.27,
SOL-1033235,SO-726756,MP-1131,-6,276.9,8.98,-1512.14,
SOL-1033236,SO-726757,MP-1001,15,148.43,1.93,2183.51,
SOL-1033237,SO-726757,MP-1056,19,295.17,2.77,5452.62,
SOL-1033238,SO-726757,MP-1022,14,183.95,0.89,2552.3,
SOL-1033239,SO-726758,MP-1009,9,161.48,8.57,1328.74,
SOL-1033240,SO-726758,MP-1012,16,164.36,8.96,2394.01,
SOL-1033241,SO-726758,MP-1081,9,216.65,6.73,1818.59,
SOL-1033242,SO-726758,MP-1129,11,268.91,7.91,2724.03,
SOL-1033243,SO-726759,MP-1026,14,256.28,9.42,3249.78,
SOL-1033244,SO-726759,MP-1019,24,243.42,9.7,5275.48,
SOL-1033245,SO-726759,MP-1109,25,93.55,10.21,2099.89,
SOL-1033246,SO-726759,MP-1070,13,154.21,10.04,1803.48,
SOL-1033247,SO-726759,MP-1047,40,374.15,10.01,13467.9,
SOL-1033248,SO-726759,MP-1012,10,163.14,10.01,1468.04,
SOL-1033249,SO-726759,MP-1037,17,225.41,9.22,3478.6,
SOL-1033250,SO-726759,MP-1055,32,381.38,8.63,"11,150.49",
SOL-1033251,SO-726760,MP-1026,9,254.9,8.52,2098.71,
SOL-1033252,SO-726760,MP-1047,7,370.12,7.83,"2,388.00",
SOL-1033253,SO-726760,MP-1112,13,288.76,9.54,3395.69,
SOL-1033254,SO-726760,MP-1022,6,180.49,7.65,1000.07,
SOL-1033255,SO-726761,MP-1078,16,365.52,8.4,5356.88,
SOL-1033256,SO-726761,MP-1052,7,575.45,6.93,3748.92,
SOL-1033257,SO-726761,MP-1012,9,158.4,8.67,1301.97,
SOL-1033258,SO-726761,MP-1037,9,227.29,6.85,"1,905.47",
SOL-1033259,SO-726761,MP-1061,12,259.87,7.91,2871.8,
SOL-1033260,SO-726761,MP-1051,9,420.79,7.89,3488.25,
SOL-1033261,SO-726762,MP-1006,20,238.14,7.02,4428.41,
SOL-1033262,SO-726762,MP-1052,32,578.78,9.49,16762.89,
SOL-1033263,SO-726762,MP-1043,15,96.78,8.03,1335.14,
SOL-1033264,SO-726762,MP-1025,39,228.98,9.28,"8,101.44",
SOL-1033265,SO-726762,MP-1106,15,103.94,7.97,"1,434.79",
SOL-1033266,SO-726762,MP-1066,34,179.06,8.25,5585.5,
SOL-1033267,SO-726762,MP-1042,26,97.36,8.24,2322.85,
SOL-1033268,SO-726763,MP-1052,33,570.28,9.23,17083.13,
SOL-1033269,SO-726763,MP-1011,14,251.44,9.68,3179.47,
SOL-1033270,SO-726763,MP-1103,20,195.9,10.17,3519.54,
SOL-1033271,SO-726763,MP-1015,16,287.25,11.62,4062.05,
SOL-1033272,SO-726763,MP-1046,17,304.16,9.07,4701.6,
SOL-1033273,SO-726764,MP-1025,7,228.42,3.88,1536.91,
SOL-1033274,SO-726764,MP-1023,9,247.81,3.27,2157.47,
SOL-1033275,SO-726764,MP-1042,12,98.79,3.74,1141.17,
SOL-1033276,SO-726764,MP-1052,5,571.63,3.53,2757.18,
SOL-1033277,SO-726764,MP-1012,10,162.33,5.17,1539.35,
SOL-1033278,SO-726764,MP-1008,3,222.3,4.21,638.82,
SOL-1033279,SO-726765,MP-1012,15,161.76,15.58,2048.37,
SOL-1033280,SO-726765,MP-1050,20,294.22,14.01,5060.07,
SOL-1033281,SO-726765,MP-1013,29,310.78,15.66,7600.97,
SOL-1033282,SO-726765,MP-1102,19,189.87,14.16,3096.53,
SOL-1033283,SO-726765,MP-1017,37,417.98,14.27,13257.68,
SOL-1033284,SO-726765,MP-1115,25,349.28,16.39,7301.05,
SOL-1033285,SO-726765,MP-1037,24,223.5,16.26,"4,491.70",
SOL-1033286,SO-726766,MP-1051,17,421.8,5.97,6742.57,
SOL-1033287,SO-726766,MP-1081,13,215.4,6.19,2626.93,
SOL-1033288,SO-726766,MP-1105,18,235.72,5.44,4012.18,
SOL-1033289,SO-726767,MP-1116,25,380.52,11.1,8456.76,
SOL-1033290,SO-726767,MP-1029,24,340.79,10.29,7337.62,
SOL-1033291,SO-726767,MP-1019,11,242.48,9.38,2417.12,
SOL-1033292,SO-726767,MP-1050,17,292.45,11.53,4398.57,
SOL-1033293,SO-726767,MP-1008,17,225.5,11.8,3381.29,
SOL-1033294,SO-726768,MP-1020,13,222.39,4.31,2766.46,
SOL-1033295,SO-726768,MP-1051,12,419.02,6.06,4723.42,
SOL-1033296,SO-726768,MP-1015,6,289.31,5.49,1640.55,
SOL-1033297,SO-726768,MP-1039,18,244.2,6.24,4121.5,
SOL-1033298,SO-726768,MP-1099,12,104.92,5.62,1188.29,
SOL-1033299,SO-726769,MP-1037,12,226.86,11.35,2413.27,
SOL-1033300,SO-726769,MP-1042,24,98.92,9.61,2145.85,
SOL-1033301,SO-726769,MP-1008,13,223.4,10.67,"2,594.43",
SOL-1033302,SO-726769,MP-1045,9,258.12,9.66,"2,098.67",
SOL-1033303,SO-726770,MP-1080,14,216.97,5.29,"2,876.74",
SOL-1033304,SO-726770,MP-1018,9,313.11,5.75,2655.87,
SOL-1033305,SO-726770,MP-1047,9,376.42,6.36,3172.38,
SOL-1033306,SO-726771,MP-1064,12,248.16,5.92,2801.71,
SOL-1033307,SO-726771,MP-1021,8,279.14,6.08,"2,097.31",
SOL-1033308,SO-726771,MP-1089,18,225.69,7.24,3768.35,
SOL-1033309,SO-726771,MP-1116,11,380.53,6.3,3922.24,
SOL-1033310,SO-726771,MP-1115,13,359.66,6.79,4358.09,
SOL-1033311,SO-726771,MP-1012,15,162.53,6.33,"2,283.52",
SOL-1033312,SO-726772,MP-1018,7,308.29,11.92,1900.86,
SOL-1033313,SO-726772,MP-1024,22,253.7,8.88,5085.84,
SOL-1033314,SO-726772,MP-1037,20,226.24,11.76,3992.87,
SOL-1033315,SO-726772,MP-1054,22,331.24,9.33,6607.53,
SOL-1033316,SO-726772,MP-1017,13,405.52,10.26,4730.78,
SOL-1033317,SO-726772,MP-1116,17,378.53,9.89,"5,798.67",
SOL-1033318,SO-726772,MP-1039,9,245.45,10.7,1972.76,
SOL-1033319,SO-726773,MP-1026,7,253.56,4.54,1694.26,
SOL-1033320,SO-726773,MP-1044,9,191.49,5.11,1635.42,
SOL-1033321,SO-726773,MP-1103,10,194.98,6.09,1831.15,
SOL-1033322,SO-726773,MP-1051,9,427.12,4.96,3653.56,
SOL-1033323,SO-726773,MP-1048,8,262.83,6.58,1964.35,
SOL-1033324,SO-726773,MP-1101,8,109.6,5.36,829.83,
SOL-1033325,SO-726774,MP-1056,3,301.32,4.2,865.96,
SOL-1033326,SO-726774,MP-1088,9,226,4.98,1932.62,
SOL-1033327,SO-726774,MP-1042,10,98.35,5.11,933.26,
SOL-1033328,SO-726774,MP-1112,5,289.92,6,"1,362.65",
SOL-1033329,SO-726775,MP-1008,26,221.82,13.73,"4,975.67",
SOL-1033330,SO-726775,MP-1018,16,309.36,13.43,4285.12,
SOL-1033331,SO-726775,MP-1047,24,364.33,13.72,7544.39,
SOL-1033332,SO-726775,MP-1012,21,159.18,13.27,2899.17,
SOL-1033333,SO-726775,MP-1011,19,263.26,14.26,4288.57,
SOL-1033334,SO-726775,MP-1014,18,546.13,14.55,8400.29,
SOL-1033335,SO-726775,MP-1004,32,116.84,14.77,3186.71,
SOL-1033336,SO-726776,MP-1021,10,275.79,12.21,2421.26,
SOL-1033337,SO-726776,MP-1014,8,555.72,10.83,3964.24,
SOL-1033338,SO-726776,MP-1026,11,251.75,10.65,2474.3,
