order_id,freight_cost,handling_cost,rebate_amount
SO-724210,1277.19,78.75,0
SO-724211,658.01,95.4,0
SO-724212,819.88,128.7,0
SO-724213,1138.05,112.05,0
SO-724214,1733.05,145.35,1661.36
SO-724215,818.31,95.4,703.45
SO-724216,1150.75,128.7,0
SO-724217,1221.15,95.4,0
SO-724218,810.26,128.7,0
SO-724219,1557.93,112.05,0
SO-724220,1379.66,162,0
SO-724221,709.11,112.05,0
SO-724222,1391.43,162,1282.96
SO-724223,1201.18,128.7,1415.79
SO-724224,1818.29,162,0
SO-724225,2048.28,162,0
SO-724226,2411.82,128.7,871.47
SO-724227,2861.66,145.35,3164.29
SO-724228,989.05,95.4,415.92
SO-724229,549.1,145.35,558.13
SO-724230,3011.56,112.05,2228.25
SO-724231,2469.99,162,2065.55
SO-724232,7991.58,145.35,"4,511.37"
SO-724233,2123.15,145.35,1627.1
SO-724234,392.68,78.75,0
SO-724235,1291.49,145.35,1370.51
SO-724236,815.51,128.7,0
SO-724237,1157.62,112.05,1889.78
SO-724238,1467.79,128.7,1085.26
SO-724239,672.54,112.05,0
SO-724240,750.12,95.4,0
SO-724241,948.93,112.05,0
SO-724242,1419.91,128.7,652.82
SO-724243,2022.95,162,687.23
SO-724244,768.09,95.4,0
SO-724245,852.61,95.4,"1,943.90"
SO-724246,844.85,95.4,371.99
SO-724247,1889.14,128.7,1152.8
SO-724248,658.07,145.35,0
SO-724249,902.99,95.4,633.24
SO-724250,872.21,112.05,0
SO-724251,1307.96,128.7,1269.66
SO-724252,3134.53,112.05,2357.54
SO-724253,469.78,78.75,0
SO-724254,2887.49,112.05,1545.95
SO-724255,1965.79,112.05,1582.3
SO-724256,1155.84,145.35,0
SO-724257,934.01,112.05,0
SO-724258,1029.08,112.05,1092.5
SO-724259,237.15,78.75,0
SO-724260,992.4,145.35,510.22
SO-724261,2178.46,145.35,2444.04
SO-724262,536.82,78.75,0
SO-724263,1499.26,112.05,0
SO-724264,1563.59,145.35,683.37
SO-724265,764.37,128.7,0
SO-724266,1415.2,128.7,1826.82
SO-724267,3207.45,128.7,1832.41
SO-724268,2848.48,145.35,1951.47
SO-724269,1408,95.4,669.73
SO-724270,713.85,145.35,0
SO-724271,827.77,95.4,950.81
SO-724272,377.93,112.05,0
SO-724273,490.56,78.75,0
SO-724274,345.46,62.1,0
SO-724275,3259.79,112.05,4489.69
SO-724276,624.41,95.4,0
SO-724277,1610.16,145.35,1158.62
SO-724278,2028.63,128.7,0
SO-724279,1824.01,128.7,1694.41
SO-724280,2829.75,128.7,2535.97
SO-724281,1613.51,95.4,1214.6
SO-724282,230.74,62.1,0
SO-724283,638.5,95.4,956.27
SO-724284,1617.84,112.05,0
SO-724285,2262.46,128.7,0
SO-724286,963.2,128.7,0
SO-724287,1236.39,95.4,0
SO-724288,2440.45,112.05,566.74
SO-724289,1011.76,112.05,1047.77
SO-724290,649.78,78.75,0
SO-724291,1281.57,128.7,0
SO-724292,829.99,95.4,0
SO-724293,2535.47,112.05,1624.38
SO-724294,726.3,112.05,0
SO-724295,1205.39,95.4,0
SO-724296,2529.71,112.05,1745.91
SO-724297,3091.16,128.7,"2,113.02"
SO-724298,744.63,128.7,0
SO-724299,833.42,128.7,829.58
SO-724300,1023.21,95.4,0
SO-724301,1426.85,95.4,804.43
SO-724302,745.46,95.4,688.48
SO-724303,1343.27,128.7,1328.53
SO-724304,571,95.4,0
SO-724305,1419.45,128.7,551.53
SO-724306,897.84,145.35,0
SO-724307,1206.05,95.4,0
SO-724308,1056.44,112.05,996.31
SO-724309,773.19,95.4,728.99
SO-724310,229.96,62.1,0
SO-724311,284.63,112.05,0
SO-724312,525.13,78.75,0
SO-724313,1765.52,95.4,1357.9
SO-724314,1539.74,145.35,0
SO-724315,2323.41,95.4,0
SO-724316,353.47,95.4,0
SO-724317,783.55,95.4,0
SO-724318,2248.97,162,"1,712.81"
SO-724319,1172.35,95.4,0
SO-724320,847.48,128.7,573.38
SO-724321,1442.81,162,0
SO-724322,1571.26,128.7,0
SO-724323,1525.05,128.7,1297.54
SO-724324,2607.99,128.7,0
SO-724325,970.38,95.4,535.66
SO-724326,542.52,145.35,0
SO-724327,270.01,95.4,0
SO-724328,2070.65,145.35,0
SO-724329,1199.37,162,1494.14
SO-724330,1199.38,112.05,0
SO-724331,1450.42,128.7,0
SO-724332,637.72,95.4,0
SO-724333,970.53,112.05,0
SO-724334,1398.52,162,0
SO-724335,404,112.05,0
SO-724336,1456.33,95.4,2898.9
SO-724337,1190.49,128.7,0
SO-724338,1597.82,112.05,2260.58
SO-724339,1038.71,112.05,0
SO-724340,1225.25,112.05,1289.7
SO-724341,493.49,78.75,0
SO-724342,1880.63,128.7,0
SO-724343,1525.93,112.05,"1,059.20"
SO-724344,2115.25,95.4,2025.36
SO-724345,2551.54,128.7,1244.44
SO-724346,1936.64,128.7,1809.7
SO-724347,1117.48,112.05,0
SO-724348,394,95.4,0
SO-724349,452.28,95.4,0
SO-724350,474.65,78.75,0
SO-724351,712.46,78.75,0
SO-724352,2023.2,162,0
SO-724353,1991.72,145.35,1453.53
SO-724354,1079.24,128.7,0
SO-724355,946.6,95.4,467.44
SO-724356,726.28,112.05,1185.01
SO-724357,1057.4,112.05,"1,607.02"
SO-724358,2285.84,145.35,0
SO-724359,913.47,128.7,0
SO-724360,1208.72,128.7,2986.56
SO-724361,1764.63,145.35,0
SO-724362,569.72,78.75,0
SO-724363,1565.48,128.7,476.68
SO-724364,1120.27,112.05,0
SO-724365,2746.9,128.7,0
SO-724366,175.28,78.75,0
SO-724367,1398.43,128.7,0
SO-724368,573.08,78.75,0
SO-724369,2123.49,95.4,585.65
SO-724370,2290.59,162,0
SO-724371,453.43,78.75,0
SO-724372,980.94,95.4,0
SO-724373,874,112.05,414.46
SO-724374,2193.73,145.35,830.95
SO-724375,759.58,112.05,0
SO-724376,539.67,95.4,619.73
SO-724377,623.87,95.4,678.06
SO-724378,1837.54,95.4,945.25
SO-724379,1803.36,145.35,1644.98
SO-724380,3388.04,128.7,0
SO-724381,862.01,95.4,1395.46
SO-724382,965.96,145.35,1196.81
SO-724383,3418.47,128.7,2404.32
SO-724384,1214.94,112.05,1338.17
SO-724385,1174.65,112.05,921.85
SO-724386,1413.7,145.35,1518.62
SO-724387,736.73,95.4,540.52
SO-724388,2738.54,112.05,1763.2
SO-724389,372.62,95.4,0
SO-724390,1349.12,128.7,735.69
SO-724391,2248.55,145.35,1409.41
SO-724392,335.07,78.75,0
SO-724393,1559.11,162,1766.81
SO-724394,1407.12,112.05,676.65
SO-724395,1197.19,95.4,315.88
SO-724396,425.35,78.75,0
SO-724397,733.1,95.4,0
SO-724398,846.04,112.05,821.99
SO-724399,504.93,78.75,0
SO-724400,478.75,145.35,674.69
SO-724401,1549.44,95.4,603.36
SO-724402,962.94,162,0
SO-724403,1266.18,162,0
SO-724404,623.73,78.75,0
SO-724405,1557.34,162,0
SO-724406,386.95,62.1,0
SO-724407,544.11,78.75,0
SO-724408,978.98,112.05,0
SO-724409,539.03,128.7,0
SO-724410,575.17,112.05,0
SO-724411,604.89,112.05,0
SO-724412,2603.74,145.35,2155.09
SO-724413,2301.15,128.7,788.42
SO-724414,822.74,95.4,606.81
SO-724415,1246.7,112.05,0
SO-724416,521.41,95.4,0
SO-724417,600.52,112.05,0
SO-724418,748.55,128.7,0
SO-724419,1118.32,95.4,0
SO-724420,1641.63,162,760.46
SO-724421,2266.7,128.7,"1,424.45"
SO-724422,1570.37,128.7,0
SO-724423,1997.66,162,2729.98
SO-724424,1044.04,112.05,688.04
SO-724425,3077.8,95.4,1245.47
SO-724426,2099.73,128.7,1091.12
SO-724427,588.7,112.05,0
SO-724428,1432.64,162,0
SO-724429,1134.82,128.7,0
SO-724430,875.43,78.75,0
SO-724431,1411.08,128.7,1251.65
SO-724432,3064.55,145.35,"1,486.10"
SO-724433,3318.05,112.05,2248.07
SO-724434,1668.29,112.05,1301.12
SO-724435,703.45,145.35,0
SO-724436,805.07,95.4,0
SO-724437,940.68,95.4,0
SO-724438,672.8,78.75,0
SO-724439,562.6,95.4,268.04
SO-724440,1138.08,162,0
SO-724441,936.16,78.75,0
SO-724442,1926.16,145.35,1233.58
SO-724443,404.36,78.75,0
SO-724444,2891.15,112.05,0
SO-724445,2472.36,128.7,1024.45
SO-724446,936.35,112.05,0
SO-724447,631.57,112.05,1420.76
SO-724448,1785.21,128.7,2141.54
SO-724449,1285.75,95.4,0
SO-724450,902.69,128.7,0
SO-724451,3723.76,145.35,3003.06
SO-724452,969.16,95.4,809.66
SO-724453,2546.36,112.05,2081.13
SO-724454,1136.16,112.05,0
SO-724455,182.41,78.75,0
SO-724456,4266.26,145.35,4128.89
SO-724457,1399.93,128.7,1274.01
SO-724458,1339.32,112.05,0
SO-724459,789.75,145.35,570.25
SO-724460,494.47,78.75,0
SO-724461,2396.35,162,750.01
SO-724462,2026.61,145.35,2600.78
SO-724463,4006.04,145.35,2570.02
SO-724464,708.25,78.75,0
SO-724465,1085.72,128.7,0
SO-724466,2105.61,145.35,1151.89
SO-724467,262.14,95.4,0
SO-724468,463.51,78.75,0
SO-724469,915.64,95.4,0
SO-724470,615.64,145.35,437.28
SO-724471,885.98,112.05,840.1
SO-724472,1514.27,145.35,0
SO-724473,717.52,112.05,0
SO-724474,1390.18,162,0
SO-724475,1051.59,95.4,533.48
SO-724476,2211.19,128.7,987.11
SO-724477,2397.47,112.05,1103.95
SO-724478,5540.37,145.35,5394.25
SO-724479,354.84,78.75,0
SO-724480,715.64,112.05,0
SO-724481,1602.87,95.4,0
SO-724482,258.52,78.75,0
SO-724483,870.8,78.75,0
SO-724484,1003.37,95.4,0
SO-724485,559.47,95.4,0
SO-724486,701.35,78.75,0
SO-724487,1502.36,128.7,0
SO-724488,843.36,78.75,0
SO-724489,1217.02,95.4,0
SO-724490,1595.53,128.7,898.39
SO-724491,551.76,78.75,0
SO-724492,2361.35,128.7,1732.19
SO-724493,1796.13,128.7,0
SO-724494,1669.01,112.05,2183.16
SO-724495,796.88,112.05,0
SO-724496,934.15,78.75,0
SO-724497,2652.79,145.35,2598.89
SO-724498,1133.78,112.05,0
SO-724499,2072.82,95.4,1825.52
SO-724500,1653.43,162,764.81
SO-724501,196.82,78.75,0
SO-724502,2008.72,112.05,1458.97
SO-724503,1514.19,95.4,1072.06
SO-724504,1284,145.35,1455.24
SO-724505,655.61,95.4,601.32
SO-724506,998.47,95.4,0
SO-724507,760.98,78.75,0
SO-724508,546.5,78.75,0
SO-724509,897.28,95.4,0
SO-724510,1487.15,128.7,1464.87
SO-724511,972.66,95.4,0
SO-724512,1783.71,145.35,1015.39
SO-724513,1330.02,112.05,0
SO-724514,1176.66,78.75,0
SO-724515,1068.27,112.05,0
SO-724516,1246.32,162,1132.7
SO-724517,1444.63,112.05,0
SO-724518,1201.08,95.4,0
SO-724519,1021.16,95.4,599.89
SO-724520,619.23,112.05,0
SO-724521,534.87,78.75,0
SO-724522,3031.29,128.7,2665.49
SO-724523,827.11,128.7,0
SO-724524,1199.24,128.7,0
SO-724525,395.75,78.75,0
SO-724526,448.71,112.05,470.07
SO-724527,560.84,78.75,0
SO-724528,1416.03,112.05,0
SO-724529,1861.08,112.05,1834.17
SO-724530,1626.79,95.4,0
SO-724531,539.95,112.05,0
SO-724532,2773.57,145.35,2605.81
SO-724533,565.99,95.4,0
SO-724534,1232.74,112.05,0
SO-724535,1142.46,112.05,0
SO-724536,590.96,112.05,0
SO-724537,978.95,128.7,1454.47
SO-724538,1119.18,95.4,0
SO-724539,1980.44,128.7,1519.1
SO-724540,3277.98,145.35,802.48
SO-724541,833.1,95.4,990.03
SO-724542,6379.88,145.35,3813.93
SO-724543,427.49,95.4,0
SO-724544,641.85,128.7,0
SO-724545,1096.32,112.05,0
SO-724546,786.67,112.05,0
SO-724547,892.15,112.05,0
SO-724548,964.3,112.05,0
SO-724549,925.84,128.7,1135.62
SO-724550,1034.11,112.05,0
SO-724551,669.62,95.4,347.24
SO-724552,453.78,112.05,0
SO-724553,857.92,128.7,0
SO-724554,805.91,112.05,0
SO-724555,360.48,95.4,0
SO-724556,2531.19,128.7,1131.42
SO-724557,786.84,112.05,0
SO-724558,3169.91,112.05,"1,934.89"
SO-724559,1693.43,145.35,1690.14
SO-724560,507,78.75,0
SO-724561,1033.84,112.05,0
SO-724562,2409.66,128.7,1050.78
SO-724563,1334.94,128.7,1300.48
SO-724564,1098.87,95.4,613.09
SO-724565,973.1,112.05,851.93
SO-724566,947,95.4,287.47
SO-724567,1546.88,95.4,"1,158.17"
SO-724568,1113.2,95.4,810.79
SO-724569,829.21,145.35,0
SO-724570,903.14,128.7,0
SO-724571,1860.39,128.7,896.46
SO-724572,1907.67,128.7,0
SO-724573,1128.11,128.7,1775.57
SO-724574,1743.64,112.05,2469.26
SO-724575,2988.07,112.05,1762.11
SO-724576,1019.36,162,0
SO-724577,4126.95,145.35,2600.86
SO-724578,840.37,95.4,0
SO-724579,2083.06,145.35,2035.58
SO-724580,2224.17,145.35,"2,480.29"
SO-724581,857.87,145.35,454.24
SO-724582,2086.96,112.05,1653.51
SO-724583,2118.93,95.4,1450.76
SO-724584,1311.86,112.05,560.25
SO-724585,519.26,78.75,0
SO-724586,718.13,112.05,0
SO-724587,812.12,112.05,0
SO-724588,3664.9,145.35,3040.32
SO-724589,2387.04,162,0
SO-724590,4290.14,128.7,3983.19
SO-724591,1850.27,145.35,1746.7
SO-724592,556.26,95.4,0
SO-724593,819.45,95.4,0
SO-724594,477.63,112.05,0
SO-724595,777.48,112.05,0
SO-724596,2578.11,145.35,2251.25
SO-724597,2299.83,95.4,1059.37
SO-724598,552.71,112.05,0
SO-724599,1397.22,95.4,"1,490.98"
SO-724600,3937.3,128.7,"3,840.66"
SO-724601,317.13,78.75,0
SO-724602,1560.48,95.4,3163.93
SO-724603,1238.4,112.05,0
SO-724604,697.12,112.05,0
SO-724605,798.24,95.4,748.82
SO-724606,2379.09,145.35,0
SO-724607,1416.59,162,691.64
SO-724608,1829.16,128.7,1714.64
SO-724609,492.79,95.4,0
SO-724610,1122.27,112.05,0
SO-724611,2698.77,145.35,3102.12
SO-724612,891.86,112.05,0
SO-724613,2703.9,145.35,962.79
SO-724614,824.98,112.05,0
SO-724615,5530.28,145.35,3868.14
SO-724616,1116.78,95.4,869.86
SO-724617,689.59,112.05,0
SO-724618,1577.09,112.05,0
SO-724619,1442.73,128.7,879.81
SO-724620,2314.16,128.7,1941.51
SO-724621,3482.72,128.7,3135.27
SO-724622,553.05,95.4,0
SO-724623,1341,128.7,1346.47
SO-724624,822.06,112.05,0
SO-724625,3981.13,145.35,3264.87
SO-724626,179.78,62.1,0
SO-724627,621.73,112.05,1106.54
SO-724628,1175.32,95.4,0
SO-724629,969.84,145.35,934.07
SO-724630,1274.37,145.35,1017.74
SO-724631,1306.37,128.7,2214.25
SO-724632,988.04,145.35,0
SO-724633,2341.66,95.4,0
SO-724634,402.9,95.4,0
SO-724635,2407.25,112.05,755.84
SO-724636,2725.68,112.05,0
SO-724637,1654.37,128.7,0
SO-724638,826.93,95.4,1211.86
SO-724639,505.99,62.1,0
SO-724640,2618.44,162,0
SO-724641,975.94,128.7,0
SO-724642,650,95.4,0
SO-724643,696.07,78.75,0
SO-724644,657.8,78.75,0
SO-724645,614.19,78.75,0
SO-724646,621.61,162,0
SO-724647,419.38,112.05,0
SO-724648,670.8,128.7,0
SO-724649,609.18,128.7,338.68
SO-724650,1349.88,112.05,1119.29
SO-724651,2643.63,145.35,1728.89
SO-724652,1452.86,95.4,0
SO-724653,385.03,78.75,0
SO-724654,931.97,128.7,0
SO-724655,787.23,95.4,665.38
SO-724656,1723.49,145.35,0
SO-724657,478.6,112.05,0
SO-724658,1349.46,112.05,837.04
SO-724659,2156.56,128.7,2460.9
SO-724660,629.77,95.4,0
SO-724661,1307.74,145.35,0
SO-724662,768.73,95.4,0
SO-724663,1079.09,95.4,0
SO-724664,1924.43,128.7,722.03
SO-724665,507.89,95.4,0
SO-724666,1029.42,62.1,0
SO-724667,622.42,78.75,0
SO-724668,1123.73,128.7,796.74
SO-724669,2768.49,95.4,1662.18
SO-724670,1392.33,128.7,0
SO-724671,2986.04,162,2368.76
SO-724672,791.09,112.05,0
SO-724673,1911.51,128.7,0
SO-724674,1939.49,95.4,433.3
SO-724675,867.83,78.75,0
SO-724676,1551.87,128.7,832.01
SO-724677,1263.41,145.35,1222.59
SO-724678,427.58,112.05,0
SO-724679,2228.02,145.35,1564
SO-724680,726.46,112.05,0
SO-724681,1051.99,112.05,0
SO-724682,893.95,145.35,0
SO-724683,2244.72,95.4,1107.72
SO-724684,2791.56,162,1272.01
SO-724685,614.23,78.75,0
SO-724686,571.06,112.05,0
SO-724687,969.57,162,0
SO-724688,669.78,112.05,0
SO-724689,756.66,112.05,0
SO-724690,1439.83,112.05,812
SO-724691,2033.33,112.05,1389.65
SO-724692,634.91,162,1162.52
SO-724693,2550.9,145.35,1876.06
SO-724694,1017.92,95.4,268.12
SO-724695,597.14,95.4,0
SO-724696,984.97,95.4,0
SO-724697,478.06,128.7,0
SO-724698,447.69,78.75,0
SO-724699,749.26,78.75,0
SO-724700,1563.01,112.05,0
SO-724701,1379.74,95.4,1273.16
SO-724702,1957.59,95.4,1258.05
SO-724703,663.71,78.75,0
SO-724704,2029.18,128.7,2520.63
SO-724705,2382.17,145.35,1409.74
SO-724706,757.97,95.4,378.37
SO-724707,919.88,128.7,1070.88
SO-724708,2671.86,128.7,1688.15
SO-724709,1425.43,112.05,821.04
SO-724710,2795.52,145.35,2408.87
SO-724711,402.15,95.4,0
SO-724712,414.36,128.7,0
SO-724713,977.06,128.7,0
SO-724714,805.98,145.35,0
SO-724715,513.47,78.75,0
SO-724716,547.21,112.05,542.62
SO-724717,253.43,78.75,0
SO-724718,2419.5,128.7,1864.95
SO-724719,998.21,145.35,0
SO-724720,1856.86,112.05,633.53
SO-724721,4508.9,95.4,1644.96
SO-724722,1948.08,162,0
SO-724723,1368.01,128.7,999.35
SO-724724,1666.11,112.05,1141.36
SO-724725,1950.62,128.7,1256.64
SO-724726,961.76,112.05,552.56
SO-724727,1372.72,112.05,1206.93
SO-724728,435.58,78.75,0
SO-724729,1294.55,95.4,0
SO-724730,2285.91,95.4,2028.59
SO-724731,2445.76,112.05,1586.77
SO-724732,1289.78,112.05,842.45
SO-724733,2003.71,128.7,0
SO-724734,747.85,112.05,0
SO-724735,545.46,112.05,830.88
SO-724736,1570.07,112.05,0
SO-724737,939.15,95.4,620.59
SO-724738,3372.52,145.35,2398.53
SO-724739,635.48,78.75,0
SO-724740,344.07,95.4,0
SO-724741,2706.08,112.05,650.18
SO-724742,531.09,95.4,0
SO-724743,2250.29,162,669.14
SO-724744,1010.81,128.7,0
SO-724745,1942.64,128.7,2488.66
SO-724746,925.42,145.35,901.7
SO-724747,623.9,95.4,0
SO-724748,915.71,128.7,0
SO-724749,1466.14,95.4,1044.11
SO-724750,343.44,78.75,0
SO-724751,537.92,62.1,0
SO-724752,635.73,95.4,335.96
SO-724753,1012.18,128.7,0
SO-724754,971.63,112.05,1209.21
SO-724755,681.74,95.4,0
SO-724756,1543.32,162,837.04
SO-724757,372.22,95.4,0
SO-724758,1172.63,162,0
SO-724759,346.16,78.75,0
SO-724760,987.03,128.7,0
SO-724761,903.5,112.05,631.87
SO-724762,220.33,62.1,0
SO-724763,499.79,112.05,0
SO-724764,719.13,78.75,0
SO-724765,2790.56,112.05,1168.88
SO-724766,1081.9,95.4,0
SO-724767,542.66,78.75,0
SO-724768,1556.58,112.05,692.9
SO-724769,455.11,78.75,0
SO-724770,1526.37,95.4,0
SO-724771,2643.25,145.35,0
SO-724772,1032.9,128.7,2441.87
SO-724773,797.38,95.4,0
SO-724774,508.9,95.4,0
SO-724775,994.31,95.4,916.44
SO-724776,409.35,62.1,0
SO-724777,936.21,145.35,0
SO-724778,258.92,62.1,0
SO-724779,733.99,95.4,369.09
SO-724780,1064.27,162,1115.56
SO-724781,373.19,62.1,0
SO-724782,982.87,95.4,896.06
SO-724783,595.97,78.75,0
SO-724784,465.7,95.4,0
SO-724785,2046.08,95.4,3005.34
SO-724786,1104.39,145.35,820.17
SO-724787,868.68,128.7,976.74
SO-724788,434.12,95.4,0
SO-724789,240.46,62.1,0
SO-724790,1020.67,95.4,679.72
SO-724791,1431.22,112.05,1650.83
SO-724792,1583.37,112.05,1098.64
SO-724793,1301.61,112.05,993.05
SO-724794,1591.75,128.7,0
SO-724795,276.77,95.4,0
SO-724796,659.84,95.4,308.37
SO-724797,959.58,162,0
SO-724798,1342.07,95.4,0
SO-724799,792.45,95.4,967.8
SO-724800,673.74,95.4,0
SO-724801,561.23,78.75,0
SO-724802,515.47,95.4,0
SO-724803,1595.52,145.35,2614.91
SO-724804,1210.96,128.7,1419.94
SO-724805,1844.68,162,668.09
SO-724806,672.42,112.05,0
SO-724807,1867.36,145.35,1997.66
SO-724808,432.58,78.75,0
SO-724809,624.73,145.35,1313.99
SO-724810,509.53,78.75,0
SO-724811,255.24,62.1,0
SO-724812,1295.74,95.4,0
SO-724813,2932.2,112.05,2176.75
SO-724814,448.04,95.4,0
SO-724815,1545.14,162,0
SO-724816,775.66,95.4,0
SO-724817,735.1,128.7,0
SO-724818,601.18,112.05,0
SO-724819,674.14,128.7,823
SO-724820,1850.68,145.35,2324.73
SO-724821,1415.16,145.35,"2,009.70"
SO-724822,2077.77,95.4,433.36
SO-724823,2232.55,112.05,0
SO-724824,552.29,78.75,0
SO-724825,2310.65,162,1792.84
SO-724826,797.98,128.7,0
SO-724827,533.51,112.05,0
SO-724828,435.53,128.7,0
SO-724829,1386.16,145.35,1852.03
SO-724830,2760.04,112.05,1413.82
SO-724831,1037.33,128.7,0
SO-724832,4475.49,162,0
SO-724833,513.95,95.4,0
SO-724834,748.69,95.4,0
SO-724835,1701.18,78.75,0
SO-724836,1076.73,112.05,637.75
SO-724837,1570.94,112.05,1189.27
SO-724838,1817.43,145.35,1178.79
SO-724839,1130.09,128.7,0
SO-724840,224.12,62.1,0
SO-724841,480.41,128.7,0
SO-724842,3854.55,128.7,"3,188.86"
SO-724843,500.16,112.05,0
SO-724844,597.84,78.75,0
SO-724845,693.4,128.7,0
SO-724846,1592.35,112.05,0
SO-724847,1105.98,145.35,0
SO-724848,2964.01,128.7,3137.32
SO-724849,1161.05,112.05,0
SO-724850,1732.06,128.7,0
SO-724851,1216.13,112.05,908.62
SO-724852,506.62,62.1,0
SO-724853,792.54,78.75,0
SO-724854,776.24,95.4,0
SO-724855,642.74,112.05,0
SO-724856,1125.69,128.7,283.72
SO-724857,950.48,128.7,0
SO-724858,638.21,112.05,518.45
SO-724859,194,95.4,0
SO-724860,624.89,128.7,719.12
SO-724861,1607.42,112.05,802.63
SO-724862,347.52,62.1,0
SO-724863,631.3,95.4,0
SO-724864,1829.44,112.05,"2,642.07"
SO-724865,260.03,78.75,0
SO-724866,935.26,128.7,0
SO-724867,988.47,112.05,0
SO-724868,900.04,112.05,905.93
SO-724869,716.25,78.75,0
SO-724870,618.73,95.4,0
SO-724871,2444.13,145.35,1551.14
SO-724872,735.94,95.4,0
SO-724873,769.65,78.75,0
SO-724874,1197.79,128.7,0
SO-724875,522.47,95.4,0
SO-724876,1542.33,145.35,1593.98
SO-724877,600.14,95.4,0
SO-724878,1242.36,95.4,0
SO-724879,1572.59,145.35,0
SO-724880,2459.65,145.35,1043.85
SO-724881,1152.31,162,811.93
SO-724882,1752.91,128.7,858.48
SO-724883,6251.44,128.7,2751.41
SO-724884,1167.36,128.7,0
SO-724885,1451.32,162,0
SO-724886,1557.7,112.05,1740.97
SO-724887,4139.65,145.35,4427.44
SO-724888,1232.21,112.05,1001.49
SO-724889,775.63,128.7,0
SO-724890,1103.44,112.05,0
SO-724891,1035.04,112.05,0
SO-724892,1903.18,128.7,1003.24
SO-724893,521.66,78.75,0
SO-724894,794.68,112.05,0
SO-724895,1553.37,95.4,996.67
SO-724896,911.9,128.7,0
SO-724897,828.73,95.4,0
SO-724898,2559.1,145.35,1867.47
SO-724899,865.92,95.4,901.05
SO-724900,737.53,95.4,0
SO-724901,2321.23,145.35,1302.48
SO-724902,591.8,112.05,506.29
SO-724903,645.89,95.4,0
SO-724904,474.45,78.75,0
SO-724905,422.38,95.4,672.79
SO-724906,455.41,78.75,0
SO-724907,2037.78,162,0
SO-724908,1164.93,128.7,0
SO-724909,2094.1,128.7,1474.42
SO-724910,2207.11,145.35,1168.3
SO-724911,564.23,95.4,0
SO-724912,1701.01,162,0
SO-724913,258.92,95.4,0
SO-724914,1297.47,78.75,0
SO-724915,1460.51,112.05,0
SO-724916,1645.69,128.7,"2,084.74"
SO-724917,1869.6,128.7,1446.62
SO-724918,433.61,128.7,0
SO-724919,763.75,162,0
SO-724920,1321.72,162,1367.85
SO-724921,680.23,95.4,0
SO-724922,923.24,112.05,0
SO-724923,349.74,78.75,0
SO-724924,465.94,95.4,0
SO-724925,624.29,78.75,0
SO-724926,655.91,112.05,0
SO-724927,2758.95,145.35,2339.28
SO-724928,637.97,128.7,0
SO-724929,803.99,112.05,0
SO-724930,356.49,78.75,0
SO-724931,1111.57,128.7,0
SO-724932,2124.26,112.05,0
SO-724933,1342.52,112.05,657.96
SO-724934,2221.64,95.4,1838.32
SO-724935,878.69,95.4,653.97
SO-724936,959.25,162,1743.12
SO-724937,1580.69,162,0
SO-724938,358.1,78.75,0
SO-724939,629.89,112.05,1104.72
SO-724940,1982.9,128.7,629.27
SO-724941,930.79,78.75,0
SO-724942,2936.16,162,2192.65
SO-724943,2010.6,95.4,974.22
SO-724944,202.7,112.05,0
SO-724945,723.77,112.05,0
SO-724946,953.33,112.05,0
SO-724947,1024.22,128.7,0
SO-724948,1454.22,95.4,1532.91
SO-724949,745.31,112.05,822.14
SO-724950,1574.11,128.7,1041.68
SO-724951,569.4,112.05,0
SO-724952,1537.14,128.7,1013.49
SO-724953,534.73,78.75,0
SO-724954,726.24,112.05,0
SO-724955,1146.07,128.7,550.36
SO-724956,2163.59,95.4,2561.58
SO-724957,827.57,78.75,0
SO-724958,1724.16,95.4,"1,100.65"
SO-724959,1687.04,112.05,1055.17
SO-724960,351.9,112.05,0
SO-724961,531.05,95.4,0
SO-724962,671.2,128.7,0
SO-724963,696.21,112.05,0
SO-724964,713.46,112.05,0
SO-724965,1203.21,128.7,1618.25
SO-724966,454.46,95.4,0
SO-724967,1415.35,95.4,0
SO-724968,1661.35,162,1868.75
SO-724969,1570.19,145.35,0
SO-724970,371.91,78.75,0
SO-724971,521.7,78.75,0
SO-724972,1209.96,95.4,0
SO-724973,1054.41,145.35,0
SO-724974,1627.91,145.35,1133.81
SO-724975,470.97,78.75,0
SO-724976,1970.61,112.05,1198.99
SO-724977,1071.93,162,0
SO-724978,441.39,95.4,0
SO-724979,223.8,112.05,0
SO-724980,577.6,95.4,0
SO-724981,1505.42,128.7,"1,278.37"
SO-724982,1991.46,162,1576.37
SO-724983,541.11,95.4,0
SO-724984,1102.48,128.7,527.47
SO-724985,5709.73,145.35,4183.08
SO-724986,424.49,112.05,0
SO-724987,1210.74,128.7,1069.77
SO-724988,494.97,78.75,0
SO-724989,2036.77,145.35,1608.85
SO-724990,974.63,112.05,0
SO-724991,649.75,128.7,0
SO-724992,1076.35,95.4,716.08
SO-724993,618.62,95.4,0
SO-724994,714.94,95.4,674.23
SO-724995,318.79,62.1,0
SO-724996,684.97,78.75,0
SO-724997,562.13,128.7,0
SO-724998,625.42,162,0
SO-724999,981.39,145.35,497.75
SO-725000,1316.79,95.4,553.28
SO-725001,1202.3,112.05,0
SO-725002,1418.71,95.4,1291.74
SO-725003,1227.65,95.4,926.58
SO-725004,1042.05,128.7,709.17
